Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
325,Augsburg,2023-01-22,1.7,@,Dortmund,de Bundesliga,L 3-4,3,4,-1,32,3,0,0,0,1.7,1.7,-1.2,-1.2,1.1,0.8,+1.3,+1.3,-0.1,0.13,14,0.21,0.75,4,28.6,17.4,0,Match Report
326,Gladbach,2023-01-22,1,,Leverkusen,de Bundesliga,L 2-3,2,3,-1,61,2,0,0,0,1,1,-1,-1,0.9,1.1,+1.0,+1.0,+1.1,0.07,15,0.13,0.25,8,53.3,17.8,0,Match Report
327,Dortmund,2023-01-22,2.9,,Augsburg,de Bundesliga,W 4-3,4,3,+1,68,4,0,0,0,2.9,2.9,+1.2,+1.2,2.4,2,+1.1,+1.1,+1.6,0.11,27,0.15,0.44,9,33.3,16,0,Match Report
328,Leverkusen,2023-01-22,2,@,Gladbach,de Bundesliga,W 3-2,3,2,+1,39,3,0,0,0,2,2,+1.0,+1.0,1.5,0.6,+1.0,+1.0,+0.5,0.16,13,0.23,0.5,6,46.2,16.1,0,Match Report
329,Hoffenheim,2023-01-21,1,@,Union Berlin,de Bundesliga,L 1-3,1,3,-2,48,1,0,0,0,1,1,-1.9,-1.1,0.9,1,0,0,+0.1,0.08,12,0.08,0.25,4,33.3,17.4,1,Match Report
330,Hertha BSC,2023-01-21,0.9,@,Bochum,de Bundesliga,L 1-3,1,3,-2,51,1,0,0,0,0.9,0.9,-0.6,-0.6,0.5,1.2,+0.1,+0.1,-0.5,0.09,11,0.09,0.5,2,18.2,15.5,1,Match Report
331,Wolfsburg,2023-01-21,2.7,,Freiburg,de Bundesliga,W 6-0,6,0,+6,53,5,1,1,0,2.7,1.9,+2.0,+1.2,1.9,1.3,+3.3,+3.1,+3.1,0.17,11,0.45,0.56,9,81.8,17.2,0,Match Report
332,Stuttgart,2023-01-21,1.6,,Mainz 05,de Bundesliga,D 1-1,1,1,0,55,1,0,0,0,1.6,1.6,+0.2,+1.0,1.7,1.5,-0.6,-0.6,-0.7,0.12,16,0.06,0.25,4,25,20.2,0,Match Report
333,Werder Bremen,2023-01-21,0.3,@,Köln,de Bundesliga,L 1-7,1,7,-6,50,1,0,0,0,0.3,0.3,-2.7,-2.7,0.3,1.1,+0.7,+0.7,+0.7,0.06,5,0.2,0.5,2,40,15.6,0,Match Report
334,Union Berlin,2023-01-21,2.9,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,52,3,0,1,1,2.9,2.1,+1.9,+1.1,1.8,1.4,+0.1,+0.9,+1.2,0.1,21,0.14,0.6,5,23.8,15.8,0,Match Report
335,Mainz 05,2023-01-21,1.4,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,45,0,1,1,0,1.4,0.6,-0.2,-1,0.3,0.4,-0.4,-0.6,-0.3,0.06,12,0,0,1,8.3,20.3,1,Match Report
336,Freiburg,2023-01-21,0.7,@,Wolfsburg,de Bundesliga,L 0-6,0,6,-6,47,0,0,0,0,0.7,0.7,-2,-1.2,0.6,1.3,-0.7,-0.7,-0.6,0.08,9,0,0,1,11.1,14.6,0,Match Report
337,Bochum,2023-01-21,1.6,,Hertha BSC,de Bundesliga,W 3-1,3,1,+2,49,3,0,0,0,1.6,1.6,+0.6,+0.6,1.2,0.9,+1.4,+1.4,+1.8,0.16,10,0.3,1,3,30,18.2,1,Match Report
338,Köln,2023-01-21,3,,Werder Bremen,de Bundesliga,W 7-1,7,1,+6,50,6,0,0,0,3,3,+2.7,+2.7,2.5,1.2,+3.0,+3.0,+2.5,0.21,15,0.4,0.86,7,46.7,14.5,0,Match Report
339,Schalke 04,2023-01-21,1.8,@,Eint Frankfurt,de Bundesliga,L 0-3,0,3,-3,57,0,0,0,0,1.8,1.8,+0.6,+0.6,1.2,1.4,-1.8,-1.8,-1.2,0.1,19,0,0,4,21.1,14.3,1,Match Report
340,Eint Frankfurt,2023-01-21,1.2,,Schalke 04,de Bundesliga,W 3-0,3,0,+3,43,3,0,0,0,1.2,1.2,-0.6,-0.6,1.1,1.3,+1.8,+1.8,+1.9,0.1,12,0.25,1,3,25,14.5,0,Match Report
341,Bayern Munich,2023-01-20,0.7,@,RB Leipzig,de Bundesliga,D 1-1,1,1,0,58,1,0,0,0,0.7,0.7,-0.1,-0.1,0.5,0.8,+0.3,+0.3,+0.5,0.1,7,0.14,0.5,2,28.6,13.9,0,Match Report
342,RB Leipzig,2023-01-20,0.7,,Bayern Munich,de Bundesliga,D 1-1,1,1,0,42,1,0,0,0,0.7,0.7,+0.1,+0.1,0.6,0.7,+0.3,+0.3,+0.4,0.08,10,0.1,0.33,3,30,20.1,0,Match Report
343,Union Berlin,2022-11-13,1.7,@,Freiburg,de Bundesliga,L 1-4,1,4,-3,28,0,1,2,1,1.7,0.2,-0.6,-0.5,0.2,0.3,-0.7,-0.2,-0.2,0.08,2,0,0,1,50,29.5,0,Match Report
344,Mainz 05,2022-11-13,1.5,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,40,1,0,0,0,1.5,1.5,-0.3,-0.3,1.2,1.2,-0.5,-0.5,-0.2,0.09,18,0.06,0.17,6,33.3,16,0,Match Report
345,Freiburg,2022-11-13,2.3,,Union Berlin,de Bundesliga,W 4-1,4,1,+3,72,2,2,2,0,2.3,0.7,+0.6,+0.5,0.7,1,+1.7,+1.3,+1.3,0.14,5,0.4,0.67,3,60,20.4,0,Match Report
346,Eint Frankfurt,2022-11-13,1.8,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,60,1,0,0,0,1.8,1.8,+0.3,+0.3,1.3,1.1,-0.8,-0.8,-0.3,0.18,10,0.1,0.33,3,30,19.3,2,Match Report
347,Hoffenheim,2022-11-12,1.4,,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,60,1,0,0,0,1.4,1.4,+0.6,+0.6,1.1,1.8,-0.4,-0.4,-0.1,0.06,22,0.05,0.13,8,36.4,17.5,3,Match Report
348,Bayern Munich,2022-11-12,1.9,@,Schalke 04,de Bundesliga,W 2-0,2,0,+2,68,2,0,0,0,1.9,1.9,+1.1,+1.1,1.7,1.6,+0.1,+0.1,+0.3,0.09,21,0.1,0.33,6,28.6,18.7,0,Match Report
349,Augsburg,2022-11-12,2.2,,Bochum,de Bundesliga,L 0-1,0,1,-1,54,0,0,1,1,2.2,1.4,+1.1,+0.3,1.3,1.7,-2.2,-1.4,-1.3,0.09,17,0,0,5,29.4,17.3,0,Match Report
350,Hertha BSC,2022-11-12,1.8,,Köln,de Bundesliga,W 2-0,2,0,+2,48,2,0,0,0,1.8,1.8,-0.1,-0.1,1.4,1,+0.2,+0.2,-0.4,0.11,16,0.13,0.25,8,50,17,0,Match Report
351,Wolfsburg,2022-11-12,0.7,@,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,40,1,0,0,0,0.7,0.7,-0.6,-0.6,0.7,0.6,+0.3,+0.3,+0.3,0.12,6,0.17,0.33,3,50,14.7,0,Match Report
352,Stuttgart,2022-11-12,0.3,@,Leverkusen,de Bundesliga,L 0-2,0,2,-2,55,0,0,0,0,0.3,0.3,-1.3,-1.3,0.2,0.8,-0.3,-0.3,-0.2,0.04,7,0,0,1,14.3,24.1,1,Match Report
353,Werder Bremen,2022-11-12,0.9,,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,48,1,0,0,0,0.9,0.9,-0.7,-0.7,0.3,0.9,+0.1,+0.1,+0.7,0.13,7,0.14,0.17,6,85.7,12.9,0,Match Report
354,RB Leipzig,2022-11-12,1.7,@,Werder Bremen,de Bundesliga,W 2-1,2,1,+1,52,2,0,0,0,1.7,1.7,+0.7,+0.7,1.1,1.8,+0.3,+0.3,+0.9,0.12,14,0.14,0.67,3,21.4,16.5,1,Match Report
355,Bochum,2022-11-12,1.1,@,Augsburg,de Bundesliga,W 1-0,1,0,+1,46,1,0,0,0,1.1,1.1,-1.1,-0.3,0.9,0.8,-0.1,-0.1,+0.1,0.1,11,0.09,0.25,4,36.4,19.3,0,Match Report
356,Köln,2022-11-12,1.8,@,Hertha BSC,de Bundesliga,L 0-2,0,2,-2,52,0,0,0,0,1.8,1.8,+0.1,+0.1,1.1,1.2,-1.8,-1.8,-1.1,0.18,10,0,0,3,30,16.6,2,Match Report
357,Schalke 04,2022-11-12,0.8,,Bayern Munich,de Bundesliga,L 0-2,0,2,-2,32,0,0,0,0,0.8,0.8,-1.1,-1.1,0.7,0.2,-0.8,-0.8,-0.7,0.11,7,0,0,2,28.6,18.3,0,Match Report
358,Leverkusen,2022-11-12,1.6,,Stuttgart,de Bundesliga,W 2-0,2,0,+2,45,2,0,0,0,1.6,1.6,+1.3,+1.3,1.4,1.3,+0.4,+0.4,+0.6,0.13,12,0.17,0.67,3,25,16.6,2,Match Report
359,Gladbach,2022-11-11,2.1,,Dortmund,de Bundesliga,W 4-2,4,2,+2,39,4,0,0,0,2.1,2.1,-0.9,-0.9,2.1,1.2,+1.9,+1.9,+1.9,0.19,11,0.36,0.67,6,54.5,17,0,Match Report
360,Dortmund,2022-11-11,3,@,Gladbach,de Bundesliga,L 2-4,2,4,-2,61,2,0,0,0,3,3,+0.9,+0.9,1.7,2.5,-1,-1,-0.7,0.17,20,0.1,0.2,10,50,13.5,1,Match Report
361,Hoffenheim,2022-11-09,1.8,@,Eint Frankfurt,de Bundesliga,L 2-4,2,4,-2,49,2,0,0,0,1.8,1.8,-1,-1,1.6,1.6,+0.2,+0.2,-0.6,0.15,12,0.17,0.67,3,25,13.5,0,Match Report
362,Augsburg,2022-11-09,0.6,@,Union Berlin,de Bundesliga,D 2-2,2,2,0,41,2,0,0,0,0.6,0.6,-0.6,-0.6,0.3,0.4,+1.4,+1.4,+0.7,0.08,7,0.29,1,2,28.6,20.4,1,Match Report
363,Union Berlin,2022-11-09,1.2,,Augsburg,de Bundesliga,D 2-2,2,2,0,59,2,0,0,0,1.2,1.2,+0.6,+0.6,1,1.8,+0.8,+0.8,+1.0,0.06,19,0.11,0.33,6,31.6,18.1,1,Match Report
364,Mainz 05,2022-11-09,0.8,@,Schalke 04,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,0.8,0.8,-0.8,-0.8,0.7,1.2,-0.8,-0.8,-0.7,0.07,11,0,0,1,9.1,13.5,1,Match Report
365,Freiburg,2022-11-09,0.2,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,42,1,0,0,0,0.2,0.2,-2.7,-1.9,0.1,0.7,+0.8,+0.8,-0.1,0.06,3,0.33,0.5,2,66.7,16.1,0,Match Report
366,RB Leipzig,2022-11-09,2.9,,Freiburg,de Bundesliga,W 3-1,3,1,+2,58,2,1,1,0,2.9,2.1,+2.7,+1.9,1.6,1.2,+0.1,-0.1,-0.6,0.15,15,0.13,0.29,7,46.7,17.7,0,Match Report
367,Köln,2022-11-09,1.4,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,58,1,0,0,0,1.4,1.4,0,0,1,1.4,-0.4,-0.4,0,0.08,19,0.05,0.14,7,36.8,17.8,0,Match Report
368,Schalke 04,2022-11-09,1.5,,Mainz 05,de Bundesliga,W 1-0,1,0,+1,45,1,0,0,0,1.5,1.5,+0.8,+0.8,1.2,0.8,-0.5,-0.5,-1.2,0.11,14,0.07,0.25,4,28.6,17,1,Match Report
369,Leverkusen,2022-11-09,1.4,@,Köln,de Bundesliga,W 2-1,2,1,+1,42,2,0,0,0,1.4,1.4,0,0,1.1,0.6,+0.6,+0.6,-0.1,0.14,10,0.2,0.67,3,30,18.5,1,Match Report
370,Eint Frankfurt,2022-11-09,2.8,,Hoffenheim,de Bundesliga,W 4-2,4,2,+2,51,4,0,0,0,2.8,2.8,+1.0,+1.0,2.7,1.8,+1.2,+1.2,+0.3,0.2,14,0.29,0.57,7,50,17.1,0,Match Report
371,Bayern Munich,2022-11-08,4.4,,Werder Bremen,de Bundesliga,W 6-1,6,1,+5,61,6,0,1,1,4.4,3.6,+3.1,+2.3,2.5,1.6,+1.6,+2.4,+1.5,0.18,20,0.3,0.67,9,45,14.4,0,Match Report
372,Hertha BSC,2022-11-08,0.7,@,Stuttgart,de Bundesliga,L 1-2,1,2,-1,40,1,0,0,0,0.7,0.7,-1.3,-1.3,0.5,0.5,+0.3,+0.3,+0.5,0.06,11,0.09,0.5,2,18.2,15.2,0,Match Report
373,Gladbach,2022-11-08,0.8,@,Bochum,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,0.8,0.8,-1.2,-1.2,0.7,1.2,+0.2,+0.2,+0.3,0.1,8,0.13,0.5,2,25,15.3,0,Match Report
374,Wolfsburg,2022-11-08,2.4,,Dortmund,de Bundesliga,W 2-0,2,0,+2,37,2,0,0,0,2.4,2.4,+0.9,+0.9,1.7,2.2,-0.4,-0.4,-0.7,0.15,17,0.12,0.29,7,41.2,12.6,0,Match Report
375,Stuttgart,2022-11-08,2,,Hertha BSC,de Bundesliga,W 2-1,2,1,+1,60,2,0,0,0,2,2,+1.3,+1.3,2,1.7,0,0,0,0.12,17,0.12,0.29,7,41.2,16.2,0,Match Report
376,Werder Bremen,2022-11-08,1.3,@,Bayern Munich,de Bundesliga,L 1-6,1,6,-5,39,1,0,0,0,1.3,1.3,-3.1,-2.3,0.6,0.6,-0.3,-0.3,+0.4,0.21,6,0.17,0.5,2,33.3,14.6,0,Match Report
377,Dortmund,2022-11-08,1.6,@,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,63,0,0,0,0,1.6,1.6,-0.9,-0.9,1.3,1.3,-1.6,-1.6,-1.3,0.08,21,0,0,6,28.6,16.9,1,Match Report
378,Bochum,2022-11-08,2,,Gladbach,de Bundesliga,W 2-1,2,1,+1,46,2,0,0,0,2,2,+1.2,+1.2,1.2,0.9,0,0,-0.2,0.15,13,0.15,0.5,4,30.8,18.7,0,Match Report
379,Union Berlin,2022-11-06,0.3,@,Leverkusen,de Bundesliga,L 0-5,0,5,-5,42,0,0,0,0,0.3,0.3,-1.6,-1.6,0.2,0.2,-0.3,-0.3,-0.2,0.05,7,0,0,1,14.3,16.6,0,Match Report
380,Freiburg,2022-11-06,1.4,,Köln,de Bundesliga,W 2-0,2,0,+2,55,2,0,0,0,1.4,1.4,+1.0,+1.0,1,0.7,+0.6,+0.6,+1.0,0.12,12,0.17,0.4,5,41.7,17.4,0,Match Report
381,Köln,2022-11-06,0.5,@,Freiburg,de Bundesliga,L 0-2,0,2,-2,45,0,0,0,0,0.5,0.5,-1,-1,0.4,0.4,-0.5,-0.5,-0.4,0.08,6,0,0,2,33.3,14.2,0,Match Report
382,Leverkusen,2022-11-06,1.9,,Union Berlin,de Bundesliga,W 5-0,5,0,+5,58,5,0,0,0,1.9,1.9,+1.6,+1.6,1.9,0.8,+3.1,+3.1,+3.1,0.17,11,0.45,0.63,8,72.7,17.3,0,Match Report
383,Hoffenheim,2022-11-05,0.9,,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,37,1,0,0,0,0.9,0.9,-0.7,-0.7,0.6,0.6,+0.1,+0.1,+0.4,0.08,11,0.09,0.33,3,27.3,19.8,2,Match Report
384,Bayern Munich,2022-11-05,1.9,@,Hertha BSC,de Bundesliga,W 3-2,3,2,+1,72,3,0,0,0,1.9,1.9,+0.8,+1.5,1.2,1.2,+1.1,+1.1,-0.2,0.14,14,0.21,0.75,4,28.6,17.1,1,Match Report
385,Augsburg,2022-11-05,1.2,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,42,1,0,0,0,1.2,1.2,0,0,1,1.5,-0.2,-0.2,0,0.12,10,0.1,0.25,4,40,14.1,0,Match Report
386,Hertha BSC,2022-11-05,1.2,,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,28,1,1,1,0,1.2,0.4,-0.8,-1.5,0.2,0.4,+0.8,+0.6,+0.8,0.06,6,0.17,0.2,5,83.3,19,1,Match Report
387,Wolfsburg,2022-11-05,0.6,@,Mainz 05,de Bundesliga,W 3-0,3,0,+3,44,3,0,0,0,0.6,0.6,-0.4,-0.4,0.5,0.7,+2.4,+2.4,+1.5,0.06,10,0.3,1,3,30,18.4,1,Match Report
388,Werder Bremen,2022-11-05,1,,Schalke 04,de Bundesliga,W 2-1,2,1,+1,45,2,0,0,0,1,1,-0.3,-0.3,1,1.1,+1.0,+1.0,+1.0,0.09,11,0.18,0.4,5,45.5,19.3,1,Match Report
389,Mainz 05,2022-11-05,1,,Wolfsburg,de Bundesliga,L 0-3,0,3,-3,56,0,0,0,0,1,1,+0.4,+0.4,0.7,1.1,-1,-1,-0.7,0.06,15,0,0,3,20,19.3,0,Match Report
390,RB Leipzig,2022-11-05,1.7,@,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,63,3,0,0,0,1.7,1.7,+0.7,+0.7,1.4,1.5,+1.3,+1.3,-0.4,0.1,17,0.18,0.38,8,47.1,17.4,1,Match Report
391,Dortmund,2022-11-05,1.5,,Bochum,de Bundesliga,W 3-0,3,0,+3,60,2,1,1,0,1.5,0.7,+0.9,+0.2,0,0.2,+1.5,+1.3,0,0.15,5,0.4,1,2,40,25.7,1,Match Report
392,Bochum,2022-11-05,0.6,@,Dortmund,de Bundesliga,L 0-3,0,3,-3,40,0,0,0,0,0.6,0.6,-0.9,-0.2,0.2,0.5,-0.6,-0.6,-0.2,0.08,7,0,0,1,14.3,18,0,Match Report
393,Schalke 04,2022-11-05,1.4,@,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,55,1,0,0,0,1.4,1.4,+0.3,+0.3,0.8,1.1,-0.4,-0.4,+0.2,0.07,19,0.05,0.33,3,15.8,18.7,1,Match Report
394,Eint Frankfurt,2022-11-05,1.2,@,Augsburg,de Bundesliga,W 2-1,2,1,+1,58,2,0,0,0,1.2,1.2,0,0,0.8,0.8,+0.8,+0.8,+0.2,0.1,12,0.17,0.29,7,58.3,17.6,1,Match Report
395,Gladbach,2022-11-04,0.9,,Stuttgart,de Bundesliga,W 3-1,3,1,+2,55,3,0,0,0,0.9,0.9,-0.3,-0.3,0.7,1,+2.1,+2.1,+2.3,0.07,13,0.23,0.5,6,46.2,22.7,0,Match Report
396,Stuttgart,2022-11-04,1.1,@,Gladbach,de Bundesliga,L 1-3,1,3,-2,45,1,0,0,0,1.1,1.1,+0.3,+0.3,1.1,0.9,-0.1,-0.1,-0.1,0.09,13,0.08,0.25,4,30.8,18.1,0,Match Report
397,Hoffenheim,2022-10-30,0.9,@,Köln,de Bundesliga,D 1-1,1,1,0,64,1,0,0,0,0.9,0.9,-0.3,-0.3,0.9,1.1,+0.1,+0.1,+0.1,0.18,5,0.2,1,1,20,13.4,0,Match Report
398,Gladbach,2022-10-30,1,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,45,1,0,0,0,1,1,+0.1,+0.1,0.9,0.3,0,0,+0.1,0.14,7,0.14,0.33,3,42.9,16.6,1,Match Report
399,Union Berlin,2022-10-30,0.9,,Gladbach,de Bundesliga,W 2-1,2,1,+1,55,2,0,0,0,0.9,0.9,-0.1,-0.1,0.5,1.1,+1.1,+1.1,+1.5,0.07,13,0.15,0.4,5,38.5,18.9,0,Match Report
400,Freiburg,2022-10-30,2.3,@,Schalke 04,de Bundesliga,W 2-0,2,0,+2,55,1,1,1,0,2.3,1.5,+1.6,+0.9,0.7,0.9,-0.3,-0.5,+0.3,0.09,17,0.06,0.14,7,41.2,16.4,0,Match Report
401,Köln,2022-10-30,1.2,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,36,1,0,0,0,1.2,1.2,+0.3,+0.3,0.9,1.2,-0.2,-0.2,+0.1,0.11,11,0.09,0.33,3,27.3,17.4,0,Match Report
402,Schalke 04,2022-10-30,0.6,,Freiburg,de Bundesliga,L 0-2,0,2,-2,45,0,0,0,0,0.6,0.6,-1.6,-0.9,0.6,0.7,-0.6,-0.6,-0.6,0.05,12,0,0,3,25,19,0,Match Report
403,Bayern Munich,2022-10-29,3.1,,Mainz 05,de Bundesliga,W 6-2,6,2,+4,69,6,0,1,1,3.1,2.2,+1.0,+0.9,2.1,1.7,+2.9,+3.8,+2.9,0.1,23,0.26,0.5,12,52.2,15.3,0,Match Report
404,Augsburg,2022-10-29,1,@,Stuttgart,de Bundesliga,L 1-2,1,2,-1,38,1,0,0,0,1,1,-1.6,-1.6,0.9,0.8,0,0,+0.1,0.09,11,0.09,0.25,4,36.4,16.9,0,Match Report
405,Wolfsburg,2022-10-29,2,,Bochum,de Bundesliga,W 4-0,4,0,+4,52,4,0,0,0,2,2,+1.5,+1.5,1.8,1.2,+2.0,+2.0,+2.2,0.1,20,0.2,0.67,6,30,20.1,1,Match Report
406,Stuttgart,2022-10-29,2.6,,Augsburg,de Bundesliga,W 2-1,2,1,+1,62,2,0,0,0,2.6,2.6,+1.6,+1.6,2.3,2.9,-0.6,-0.6,-0.3,0.09,29,0.07,0.33,6,20.7,16.8,0,Match Report
407,Mainz 05,2022-10-29,2.2,@,Bayern Munich,de Bundesliga,L 2-6,2,6,-4,31,2,0,1,1,2.2,1.4,-1,-0.9,1.2,0.9,-0.2,+0.6,+0.8,0.11,13,0.15,0.5,4,30.8,13.4,0,Match Report
408,RB Leipzig,2022-10-29,1.2,,Leverkusen,de Bundesliga,W 2-0,2,0,+2,46,2,0,0,0,1.2,1.2,+1.0,+1.0,1.1,1.1,+0.8,+0.8,+0.9,0.12,10,0.2,0.33,6,60,16.4,0,Match Report
409,Dortmund,2022-10-29,0.6,@,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,42,2,0,0,0,0.6,0.6,-1.3,-1.3,0.5,0.5,+1.4,+1.4,+1.5,0.09,7,0.29,1,2,28.6,21.1,1,Match Report
410,Bochum,2022-10-29,0.5,@,Wolfsburg,de Bundesliga,L 0-4,0,4,-4,48,0,0,0,0,0.5,0.5,-1.5,-1.5,0.4,0.7,-0.5,-0.5,-0.4,0.05,10,0,0,2,20,20.1,0,Match Report
411,Leverkusen,2022-10-29,0.1,@,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,54,0,0,0,0,0.1,0.1,-1,-1,0.1,0.5,-0.1,-0.1,-0.1,0.03,5,0,0,1,20,19.9,0,Match Report
412,Eint Frankfurt,2022-10-29,1.9,,Dortmund,de Bundesliga,L 1-2,1,2,-1,58,1,0,0,0,1.9,1.9,+1.3,+1.3,1.5,1.6,-0.9,-0.9,-0.5,0.1,20,0.05,0.17,6,30,16.8,1,Match Report
413,Hertha BSC,2022-10-28,0.4,@,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,48,0,0,0,0,0.4,0.4,-0.9,-0.9,0.2,0.5,-0.4,-0.4,-0.2,0.05,9,0,0,1,11.1,22.6,0,Match Report
414,Werder Bremen,2022-10-28,1.3,,Hertha BSC,de Bundesliga,W 1-0,1,0,+1,52,1,0,0,0,1.3,1.3,+0.9,+0.9,0.9,0.9,-0.3,-0.3,+0.1,0.08,16,0.06,0.25,4,25,16.1,2,Match Report
415,Hertha BSC,2022-10-23,0.8,,Schalke 04,de Bundesliga,W 2-1,2,1,+1,54,2,0,0,0,0.8,0.8,+0.2,+0.2,0.7,1.3,+1.2,+1.2,+0.3,0.08,10,0.2,0.5,4,40,19.3,0,Match Report
416,Union Berlin,2022-10-23,1,@,Bochum,de Bundesliga,L 1-2,1,2,-1,53,1,0,1,1,1,0.2,0,-0.8,0.1,0.6,0,+0.8,-0.1,0.03,7,0.14,0.5,2,28.6,22.8,0,Match Report
417,Bochum,2022-10-23,1.1,,Union Berlin,de Bundesliga,W 2-1,2,1,+1,47,2,0,0,0,1.1,1.1,0,+0.8,1.1,0.9,+0.9,+0.9,+0.9,0.12,9,0.22,0.4,5,55.6,15,0,Match Report
418,Schalke 04,2022-10-23,0.6,@,Hertha BSC,de Bundesliga,L 1-2,1,2,-1,46,1,0,0,0,0.6,0.6,-0.2,-0.2,0.5,0.6,+0.4,+0.4,+0.5,0.06,9,0.11,0.5,2,22.2,17.7,0,Match Report
419,Hoffenheim,2022-10-22,0.8,,Bayern Munich,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,0.8,0.8,-1.6,-1.6,0.7,1,-0.8,-0.8,-0.7,0.11,7,0,0,3,42.9,15.1,0,Match Report
420,Bayern Munich,2022-10-22,2.4,@,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,58,2,0,0,0,2.4,2.4,+1.6,+1.6,2.2,2.1,-0.4,-0.4,-0.2,0.12,21,0.1,0.22,9,42.9,13.9,0,Match Report
421,Augsburg,2022-10-22,1.6,,RB Leipzig,de Bundesliga,D 3-3,3,3,0,33,2,1,1,0,1.6,0.8,-0.8,-1.6,0.7,1,+1.4,+1.2,+1.3,0.1,8,0.25,1,2,25,18.1,0,Match Report
422,Gladbach,2022-10-22,1,,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,60,1,0,0,0,1,1,-0.8,-0.8,1,1.5,0,0,0,0.15,7,0.14,0.33,3,42.9,14,0,Match Report
423,Wolfsburg,2022-10-22,1.2,@,Leverkusen,de Bundesliga,D 2-2,2,2,0,43,0,1,1,0,1.2,0.4,-1,-1,0.4,0.6,-0.2,-0.4,-0.4,0.06,8,0,,0,0,20.4,0,Match Report
424,Stuttgart,2022-10-22,1,@,Dortmund,de Bundesliga,L 0-5,0,5,-5,40,0,0,0,0,1,1,-1.6,-1.6,0.9,1.2,-1,-1,-0.9,0.1,10,0,0,1,10,17.3,0,Match Report
425,Werder Bremen,2022-10-22,0.5,@,Freiburg,de Bundesliga,L 0-2,0,2,-2,39,0,0,0,0,0.5,0.5,-2.4,-1.6,0.4,0.3,-0.5,-0.5,-0.4,0.05,10,0,0,1,10,17.6,0,Match Report
426,Freiburg,2022-10-22,2.9,,Werder Bremen,de Bundesliga,W 2-0,2,0,+2,61,1,1,1,0,2.9,2.1,+2.4,+1.6,1.3,2,-0.9,-1.1,-0.3,0.09,24,0.04,0.17,6,25,20,2,Match Report
427,RB Leipzig,2022-10-22,2.4,@,Augsburg,de Bundesliga,D 3-3,3,3,0,67,3,0,0,0,2.4,2.4,+0.8,+1.6,1.7,2.7,+0.6,+0.6,-0.7,0.14,18,0.17,0.43,7,38.9,17.6,2,Match Report
428,Dortmund,2022-10-22,2.6,,Stuttgart,de Bundesliga,W 5-0,5,0,+5,60,5,0,0,0,2.6,2.6,+1.6,+1.6,2.2,2.1,+2.4,+2.4,+2.8,0.14,18,0.28,0.5,10,55.6,17.2,1,Match Report
429,Leverkusen,2022-10-22,2.2,,Wolfsburg,de Bundesliga,D 2-2,2,2,0,57,2,0,1,1,2.2,1.4,+1.0,+1.0,1.4,0.7,-0.2,+0.6,+0.6,0.12,12,0.17,0.4,5,41.7,20.4,0,Match Report
430,Eint Frankfurt,2022-10-22,1.9,@,Gladbach,de Bundesliga,W 3-1,3,1,+2,40,3,0,0,0,1.9,1.9,+0.8,+0.8,1,0.9,+1.1,+1.1,+1.0,0.13,15,0.2,0.6,5,33.3,19.3,1,Match Report
431,Mainz 05,2022-10-21,1.9,,Köln,de Bundesliga,W 5-0,5,0,+5,55,4,1,1,0,1.9,1.1,+1.2,+0.4,0.8,0.9,+3.1,+2.9,+1.2,0.08,15,0.27,0.67,6,40,18.2,1,Match Report
432,Köln,2022-10-21,0.7,@,Mainz 05,de Bundesliga,L 0-5,0,5,-5,45,0,0,0,0,0.7,0.7,-1.2,-0.4,0.7,0.5,-0.7,-0.7,-0.7,0.12,6,0,0,2,33.3,19.4,1,Match Report
