Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
325,Greuther Fürth,2021-12-15,0.4,@,Dortmund,de Bundesliga,L 0-3,0,3,-3,32,0,0,0,0,0.4,0.4,-1.4,-0.6,0.3,0.3,-0.4,-0.4,-0.3,0.05,8,0,0,1,12.5,16.7,1,Match Report
326,Gladbach,2021-12-15,2,,Eint Frankfurt,de Bundesliga,L 2-3,2,3,-1,57,1,1,1,0,2,1.2,-0.3,-1.1,1.2,1.9,0,-0.2,-0.2,0.08,17,0.06,0.14,7,41.2,18.7,0,Match Report
327,Union Berlin,2021-12-15,1.7,,Freiburg,de Bundesliga,D 0-0,0,0,0,55,0,0,0,0,1.7,1.7,+0.5,+0.5,1.1,0.9,-1.7,-1.7,-1.1,0.1,19,0,0,4,21.1,15.9,0,Match Report
328,Freiburg,2021-12-15,1.2,@,Union Berlin,de Bundesliga,D 0-0,0,0,0,45,0,0,0,0,1.2,1.2,-0.5,-0.5,0.7,1.1,-1.2,-1.2,-0.7,0.1,12,0,0,3,25,17.3,0,Match Report
329,RB Leipzig,2021-12-15,2.2,@,Augsburg,de Bundesliga,D 1-1,1,1,0,68,1,0,0,0,2.2,2.2,+1.0,+1.7,2.1,2.2,-1.2,-1.2,-1.1,0.19,12,0.08,0.5,2,16.7,11.1,0,Match Report
330,Dortmund,2021-12-15,1.8,,Greuther Fürth,de Bundesliga,W 3-0,3,0,+3,68,2,1,1,0,1.8,1,+1.4,+0.6,0.8,1.3,+1.2,+1.0,+1.2,0.1,11,0.18,0.5,4,36.4,17.6,1,Match Report
331,Leverkusen,2021-12-15,2.2,,Hoffenheim,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,2.2,2.2,+0.2,+0.2,1.7,1.6,-0.2,-0.2,+0.3,0.14,16,0.13,0.22,9,56.3,12.7,0,Match Report
332,Eint Frankfurt,2021-12-15,2.3,@,Gladbach,de Bundesliga,W 3-2,3,2,+1,43,3,0,0,0,2.3,2.3,+0.3,+1.1,2.3,1.4,+0.7,+0.7,+0.7,0.19,12,0.25,0.75,4,33.3,14.4,1,Match Report
333,Bayern Munich,2021-12-14,3.5,@,Stuttgart,de Bundesliga,W 5-0,5,0,+5,56,5,0,0,0,3.5,3.5,+2.3,+2.3,3.1,2.1,+1.5,+1.5,+0.9,0.15,25,0.2,0.42,12,48,16.7,0,Match Report
334,Arminia,2021-12-14,0.7,,Bochum,de Bundesliga,W 2-0,2,0,+2,51,2,0,0,0,0.7,0.7,-0.2,-0.2,0.4,0.7,+1.3,+1.3,+0.6,0.05,13,0.15,0.5,4,30.8,19.2,0,Match Report
335,Hertha BSC,2021-12-14,0.4,@,Mainz 05,de Bundesliga,L 0-4,0,4,-4,33,0,0,0,0,0.4,0.4,-2.5,-2.5,0.4,0.4,-0.4,-0.4,-0.4,0.08,5,0,0,1,20,14.6,0,Match Report
336,Wolfsburg,2021-12-14,2.4,,Köln,de Bundesliga,L 2-3,2,3,-1,39,2,0,0,0,2.4,2.4,-0.7,-0.7,2.1,1.2,-0.4,-0.4,-0.1,0.13,19,0.11,0.4,5,26.3,17.4,2,Match Report
337,Stuttgart,2021-12-14,1.2,,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,44,0,0,0,0,1.2,1.2,-2.3,-2.3,1,1.1,-1.2,-1.2,-1,0.09,13,0,0,1,7.7,18.7,1,Match Report
338,Mainz 05,2021-12-14,2.9,,Hertha BSC,de Bundesliga,W 4-0,4,0,+4,67,4,0,0,0,2.9,2.9,+2.5,+2.5,2.7,1.9,+1.1,+1.1,+1.3,0.14,21,0.19,0.4,10,47.6,16.7,1,Match Report
339,Bochum,2021-12-14,0.9,@,Arminia,de Bundesliga,L 0-2,0,2,-2,49,0,0,0,0,0.9,0.9,+0.2,+0.2,0.6,0.3,-0.9,-0.9,-0.6,0.18,5,0,0,3,60,16.3,1,Match Report
340,Köln,2021-12-14,3.1,@,Wolfsburg,de Bundesliga,W 3-2,3,2,+1,61,3,0,0,0,3.1,3.1,+0.7,+0.7,2.7,1.9,-0.1,-0.1,-1.7,0.23,17,0.18,0.5,6,35.3,17.3,1,Match Report
341,Greuther Fürth,2021-12-12,0.7,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,37,1,0,0,0,0.7,0.7,-0.7,-0.7,0.7,0.2,+0.3,+0.3,-0.7,0.15,5,0.2,0.33,3,60,15.4,0,Match Report
342,Union Berlin,2021-12-12,1.4,@,Greuther Fürth,de Bundesliga,L 0-1,0,1,-1,63,0,0,0,0,1.4,1.4,+0.7,+0.7,1.2,1.5,-1.4,-1.4,-1.2,0.1,15,0,0,6,40,18.3,0,Match Report
343,Leverkusen,2021-12-12,1.7,@,Eint Frankfurt,de Bundesliga,L 2-5,2,5,-3,56,1,1,1,0,1.7,0.9,+0.1,-0.7,0.9,1.6,+0.3,+0.1,+0.1,0.09,10,0.1,0.5,2,20,19.2,0,Match Report
344,Eint Frankfurt,2021-12-12,1.6,,Leverkusen,de Bundesliga,W 5-2,5,2,+3,44,5,0,0,0,1.6,1.6,-0.1,+0.7,0.9,0.7,+3.4,+3.4,+1.1,0.1,17,0.29,0.71,7,41.2,15.1,1,Match Report
345,Hoffenheim,2021-12-11,1,@,Freiburg,de Bundesliga,W 2-1,2,1,+1,57,2,0,0,0,1,1,-0.7,+0.1,0.7,1,+1.0,+1.0,+1.3,0.07,13,0.15,0.4,5,38.5,20.7,2,Match Report
346,Bayern Munich,2021-12-11,1.6,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,64,2,0,0,0,1.6,1.6,+0.8,+0.8,1,1.8,+0.4,+0.4,+1.0,0.08,20,0.1,0.29,7,35,15.9,1,Match Report
347,Arminia,2021-12-11,0.5,@,Hertha BSC,de Bundesliga,L 0-2,0,2,-2,40,0,0,0,0,0.5,0.5,-1.5,-1.5,0.3,0.6,-0.5,-0.5,-0.3,0.05,9,0,,0,0,20.7,1,Match Report
348,Hertha BSC,2021-12-11,2,,Arminia,de Bundesliga,W 2-0,2,0,+2,60,2,0,0,0,2,2,+1.5,+1.5,1.7,1.7,0,0,-0.7,0.1,20,0.1,0.25,8,40,14.1,0,Match Report
349,Gladbach,2021-12-11,1.2,@,RB Leipzig,de Bundesliga,L 1-4,1,4,-3,47,1,0,0,0,1.2,1.2,-3.5,-3.5,1.1,0.9,-0.2,-0.2,-0.1,0.11,11,0.09,0.2,5,45.5,15.1,0,Match Report
350,Wolfsburg,2021-12-11,1.5,,Stuttgart,de Bundesliga,L 0-2,0,2,-2,53,0,0,0,0,1.5,1.5,+0.3,+1.1,0.8,1.2,-1.5,-1.5,-0.8,0.08,18,0,0,4,22.2,19.8,1,Match Report
351,Stuttgart,2021-12-11,1.2,@,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,47,2,0,1,1,1.2,0.4,-0.3,-1.1,0.2,0.4,+0.8,+1.6,+0.8,0.04,10,0.2,0.67,3,30,22.4,0,Match Report
352,Mainz 05,2021-12-11,0.8,@,Bayern Munich,de Bundesliga,L 1-2,1,2,-1,36,1,0,0,0,0.8,0.8,-0.8,-0.8,0.8,1,+0.2,+0.2,+0.2,0.1,8,0.13,0.25,4,50,19.9,0,Match Report
353,Freiburg,2021-12-11,1.6,,Hoffenheim,de Bundesliga,L 1-2,1,2,-1,43,1,0,1,1,1.6,0.8,+0.7,-0.1,0.5,0.7,-0.6,+0.2,+0.5,0.06,14,0.07,0.2,5,35.7,17.9,0,Match Report
354,RB Leipzig,2021-12-11,4.7,,Gladbach,de Bundesliga,W 4-1,4,1,+3,53,4,0,0,0,4.7,4.7,+3.5,+3.5,4.1,2.5,-0.7,-0.7,-0.1,0.25,19,0.21,0.4,10,52.6,15.4,1,Match Report
355,Dortmund,2021-12-11,2.3,@,Bochum,de Bundesliga,D 1-1,1,1,0,67,1,0,0,0,2.3,2.3,+1.4,+2.1,2,2.7,-1.3,-1.3,-1,0.12,20,0.05,0.17,6,30,14.2,0,Match Report
356,Bochum,2021-12-11,0.9,,Dortmund,de Bundesliga,D 1-1,1,1,0,33,0,1,1,0,0.9,0.2,-1.4,-2.1,0.1,0.2,+0.1,-0.2,-0.1,0.04,4,0,0,2,50,16.5,0,Match Report
357,Augsburg,2021-12-10,0.8,@,Köln,de Bundesliga,W 2-0,2,0,+2,36,2,0,0,0,0.8,0.8,-0.2,-0.2,0.5,0.9,+1.2,+1.2,-0.5,0.07,12,0.17,0.5,4,33.3,19.2,1,Match Report
358,Köln,2021-12-10,1,,Augsburg,de Bundesliga,L 0-2,0,2,-2,64,0,0,0,0,1,1,+0.2,+0.2,0.9,1.1,-1,-1,-0.9,0.07,14,0,0,3,21.4,16.6,0,Match Report
359,Hertha BSC,2021-12-05,1.3,@,Stuttgart,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,1.3,1.3,-0.1,-0.1,1.2,1.7,+0.7,+0.7,+0.8,0.09,15,0.13,0.33,6,40,18.4,1,Match Report
360,Gladbach,2021-12-05,0.9,,Freiburg,de Bundesliga,L 0-6,0,6,-6,64,0,0,0,0,0.9,0.9,-1,-1,0.7,1,-0.9,-0.9,-0.7,0.05,17,0,0,3,17.6,18.6,0,Match Report
361,Stuttgart,2021-12-05,1.4,,Hertha BSC,de Bundesliga,D 2-2,2,2,0,54,2,0,0,0,1.4,1.4,+0.1,+0.1,1.3,0.7,+0.6,+0.6,+0.7,0.14,10,0.2,0.67,3,30,17.6,0,Match Report
362,Freiburg,2021-12-05,2,@,Gladbach,de Bundesliga,W 6-0,6,0,+6,36,6,0,0,0,2,2,+1.0,+1.0,1.4,1.7,+4.0,+4.0,+3.6,0.15,13,0.46,0.86,7,53.8,12.2,0,Match Report
363,Hoffenheim,2021-12-04,0.9,,Eint Frankfurt,de Bundesliga,W 3-2,3,2,+1,49,3,0,0,0,0.9,0.9,-0.7,-0.7,0.4,0.7,+2.1,+2.1,+0.6,0.11,8,0.38,0.75,4,50,16.9,0,Match Report
364,Bayern Munich,2021-12-04,3.1,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,53,2,1,1,0,3.1,2.3,+1.9,+1.2,2,1.6,-0.1,-0.3,-1,0.15,16,0.13,0.4,5,31.3,21.2,2,Match Report
365,Augsburg,2021-12-04,2.9,,Bochum,de Bundesliga,L 2-3,2,3,-1,52,1,1,1,0,2.9,2.1,+0.8,0,2,1.7,-0.9,-1.1,-1,0.14,15,0.07,0.2,5,33.3,15.7,0,Match Report
366,Greuther Fürth,2021-12-04,0.3,@,Leverkusen,de Bundesliga,L 1-7,1,7,-6,40,1,0,0,0,0.3,0.3,-2.6,-2.6,0.1,0.2,+0.7,+0.7,-0.1,0.03,8,0.13,0.33,3,37.5,20.1,0,Match Report
367,Arminia,2021-12-04,1.1,,Köln,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,1.1,1.1,0,0,1,0.8,-0.1,-0.1,0,0.06,18,0.06,0.25,4,22.2,19.4,0,Match Report
368,Wolfsburg,2021-12-04,0.7,@,Mainz 05,de Bundesliga,L 0-3,0,3,-3,58,0,0,0,0,0.7,0.7,-0.5,-0.5,0.2,0.5,-0.7,-0.7,-0.2,0.05,15,0,,0,0,20.6,1,Match Report
369,Mainz 05,2021-12-04,1.2,,Wolfsburg,de Bundesliga,W 3-0,3,0,+3,42,2,0,0,0,1.2,1.2,+0.5,+0.5,0.9,0.6,+0.8,+0.8,+1.1,0.1,12,0.17,0.5,4,33.3,16.8,1,Match Report
370,Dortmund,2021-12-04,1.2,,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,1.2,1.2,-1.9,-1.2,1,1,+0.8,+0.8,+1.0,0.1,12,0.17,0.5,4,33.3,17.8,0,Match Report
371,Bochum,2021-12-04,2.1,@,Augsburg,de Bundesliga,W 3-2,3,2,+1,48,3,0,0,0,2.1,2.1,-0.8,0,1.8,1.1,+0.9,+0.9,+0.2,0.18,12,0.25,0.5,6,50,19.3,0,Match Report
372,Köln,2021-12-04,1.1,@,Arminia,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,1.1,1.1,0,0,1,1,-0.1,-0.1,0,0.11,10,0.1,0.33,3,30,15.1,1,Match Report
373,Leverkusen,2021-12-04,2.8,,Greuther Fürth,de Bundesliga,W 7-1,7,1,+6,60,7,0,0,0,2.8,2.8,+2.6,+2.6,2.3,1.7,+4.2,+4.2,+3.7,0.22,13,0.54,0.88,8,61.5,13.2,0,Match Report
374,Eint Frankfurt,2021-12-04,1.5,@,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,51,2,0,0,0,1.5,1.5,+0.7,+0.7,1.3,1.4,+0.5,+0.5,+0.7,0.1,16,0.13,0.67,3,18.8,15.6,0,Match Report
375,Union Berlin,2021-12-03,2.4,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,37,2,0,0,0,2.4,2.4,+1.0,+1.0,2.1,1.3,-0.4,-0.4,-1.1,0.17,15,0.13,0.5,4,26.7,13.4,0,Match Report
376,RB Leipzig,2021-12-03,1.4,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,63,1,0,0,0,1.4,1.4,-1,-1,1.4,2,-0.4,-0.4,-0.4,0.12,12,0.08,0.33,3,25,16.5,1,Match Report
377,Union Berlin,2021-11-28,1.1,@,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,46,0,1,1,0,1.1,0.3,-0.2,-1,0.2,0.3,-0.1,-0.3,-0.2,0.05,6,0,0,3,50,19.8,0,Match Report
378,RB Leipzig,2021-11-28,1.5,,Leverkusen,de Bundesliga,L 1-3,1,3,-2,58,1,0,1,1,1.5,0.7,+0.1,-0.7,0.6,1.8,-0.5,+0.3,+0.4,0.06,12,0.08,0.33,3,25,19.4,0,Match Report
379,Leverkusen,2021-11-28,1.4,@,RB Leipzig,de Bundesliga,W 3-1,3,1,+2,42,3,0,0,0,1.4,1.4,-0.1,+0.7,1.1,0.8,+1.6,+1.6,+1.9,0.13,11,0.27,0.75,4,36.4,15.6,0,Match Report
380,Eint Frankfurt,2021-11-28,1.3,,Union Berlin,de Bundesliga,W 2-1,2,1,+1,54,2,0,0,0,1.3,1.3,+0.2,+1.0,1.2,1.5,+0.7,+0.7,-0.2,0.1,13,0.15,1,2,15.4,13.8,0,Match Report
381,Hoffenheim,2021-11-27,4,@,Greuther Fürth,de Bundesliga,W 6-3,6,3,+3,51,5,0,0,0,4,4,+2.9,+2.9,3.3,2.3,+1.0,+1.0,+0.7,0.21,21,0.24,0.45,11,52.4,12.4,0,Match Report
382,Bayern Munich,2021-11-27,2.2,,Arminia,de Bundesliga,W 1-0,1,0,+1,73,1,0,0,0,2.2,2.2,+1.9,+1.9,2.1,3.4,-1.2,-1.2,-1.1,0.1,22,0.05,0.11,9,40.9,15.4,0,Match Report
383,Augsburg,2021-11-27,1.2,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.2,1.2,-0.5,-0.5,0.5,1.2,-0.2,-0.2,+0.5,0.07,18,0.06,0.17,6,33.3,20.5,1,Match Report
384,Greuther Fürth,2021-11-27,1.1,,Hoffenheim,de Bundesliga,L 3-6,3,6,-3,49,3,0,0,0,1.1,1.1,-2.9,-2.9,1,0.7,+1.9,+1.9,+2.0,0.07,16,0.19,0.43,7,43.8,14.7,0,Match Report
385,Arminia,2021-11-27,0.3,@,Bayern Munich,de Bundesliga,L 0-1,0,1,-1,27,0,0,0,0,0.3,0.3,-1.9,-1.9,0.1,0.2,-0.3,-0.3,-0.1,0.04,8,0,,0,0,20.3,0,Match Report
386,Hertha BSC,2021-11-27,1.7,,Augsburg,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.7,1.7,+0.5,+0.5,0.9,1,-0.7,-0.7,-0.9,0.14,12,0.08,0.25,4,33.3,15.5,1,Match Report
387,Gladbach,2021-11-27,1,@,Köln,de Bundesliga,L 1-4,1,4,-3,51,1,0,0,0,1,1,-0.4,-0.4,0.6,0.5,0,0,+0.4,0.06,16,0.06,0.2,5,31.3,18.7,1,Match Report
388,Wolfsburg,2021-11-27,1.9,,Dortmund,de Bundesliga,L 1-3,1,3,-2,42,1,0,0,0,1.9,1.9,-0.3,+0.4,1.7,1.4,-0.9,-0.9,-0.7,0.14,15,0.07,0.14,7,46.7,17.8,0,Match Report
389,Freiburg,2021-11-27,2.2,@,Bochum,de Bundesliga,L 1-2,1,2,-1,59,1,0,0,0,2.2,2.2,+1.1,+1.1,1.6,1.8,-1.2,-1.2,-0.6,0.11,21,0.05,0.09,11,52.4,13.5,0,Match Report
390,Dortmund,2021-11-27,2.3,@,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,58,2,1,1,0,2.3,1.5,+0.3,-0.4,1.3,1.5,+0.7,+0.5,+0.7,0.11,14,0.14,0.29,7,50,18.9,1,Match Report
391,Bochum,2021-11-27,1.1,,Freiburg,de Bundesliga,W 2-1,2,1,+1,41,2,0,0,0,1.1,1.1,-1.1,-1.1,0.5,0.7,+0.9,+0.9,+0.5,0.09,13,0.15,0.33,6,46.2,23.3,0,Match Report
392,Köln,2021-11-27,1.4,,Gladbach,de Bundesliga,W 4-1,4,1,+3,49,4,0,0,0,1.4,1.4,+0.4,+0.4,1,1.8,+2.6,+2.6,+1.0,0.1,15,0.27,0.44,9,60,15.9,0,Match Report
393,Stuttgart,2021-11-26,0.3,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,45,2,0,0,0,0.3,0.3,-0.5,-0.5,0.2,0.2,+1.7,+1.7,+1.8,0.04,7,0.29,0.67,3,42.9,20,0,Match Report
394,Mainz 05,2021-11-26,0.8,@,Stuttgart,de Bundesliga,L 1-2,1,2,-1,55,1,0,0,0,0.8,0.8,+0.5,+0.5,0.7,1,+0.2,+0.2,+0.3,0.04,18,0.06,0.2,5,27.8,21.2,1,Match Report
395,Mainz 05,2021-11-21,0.8,,Köln,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,0.8,0.8,-1.4,-1.4,0.5,0.5,+0.2,+0.2,+0.5,0.08,11,0.09,0.5,2,18.2,16.1,0,Match Report
396,Freiburg,2021-11-21,1.4,,Eint Frankfurt,de Bundesliga,L 0-2,0,2,-2,62,0,0,0,0,1.4,1.4,+0.2,+0.2,1.2,1.9,-1.4,-1.4,-1.2,0.07,21,0,0,4,19,15.7,1,Match Report
397,Köln,2021-11-21,2.2,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,2.2,2.2,+1.4,+1.4,1.5,1,-1.2,-1.2,-0.5,0.23,11,0.09,0.2,5,45.5,17.8,1,Match Report
398,Eint Frankfurt,2021-11-21,1.2,@,Freiburg,de Bundesliga,W 2-0,2,0,+2,38,2,0,0,0,1.2,1.2,-0.2,-0.2,0.7,0.5,+0.8,+0.8,-0.7,0.1,13,0.15,0.29,7,53.8,24.1,1,Match Report
399,Hoffenheim,2021-11-20,3.1,,RB Leipzig,de Bundesliga,W 2-0,2,0,+2,42,2,0,0,0,3.1,3.1,+2.8,+2.8,2.7,1.9,-1.1,-1.1,-1.7,0.14,23,0.09,0.25,8,34.8,12.9,0,Match Report
400,Greuther Fürth,2021-11-20,0.2,@,Gladbach,de Bundesliga,L 0-4,0,4,-4,43,0,0,0,0,0.2,0.2,-2.9,-2.9,0.2,0.6,-0.2,-0.2,-0.2,0.05,5,0,0,1,20,11.5,0,Match Report
401,Arminia,2021-11-20,1.3,,Wolfsburg,de Bundesliga,D 2-2,2,2,0,37,1,1,1,0,1.3,0.5,-0.6,-1.4,0.4,0.4,+0.7,+0.5,+0.6,0.05,9,0.11,0.5,2,22.2,23.6,0,Match Report
402,Hertha BSC,2021-11-20,0.4,@,Union Berlin,de Bundesliga,L 0-2,0,2,-2,58,0,0,0,0,0.4,0.4,-1.1,-1.1,0.4,0.5,-0.4,-0.4,-0.4,0.05,8,0,0,2,25,16.8,0,Match Report
403,Gladbach,2021-11-20,3.1,,Greuther Fürth,de Bundesliga,W 4-0,4,0,+4,57,4,0,0,0,3.1,3.1,+2.9,+2.9,2.5,1.4,+0.9,+0.9,+0.5,0.18,18,0.22,0.36,11,61.1,19,0,Match Report
404,Wolfsburg,2021-11-20,1.9,@,Arminia,de Bundesliga,D 2-2,2,2,0,63,2,0,0,0,1.9,1.9,+0.6,+1.4,1.8,2.2,+0.1,+0.1,+0.2,0.15,13,0.15,0.4,5,38.5,16.2,1,Match Report
405,Stuttgart,2021-11-20,1.6,@,Dortmund,de Bundesliga,L 1-2,1,2,-1,36,1,0,0,0,1.6,1.6,-0.6,-0.6,1.3,1.1,-0.6,-0.6,-0.3,0.12,13,0.08,0.25,4,30.8,17.4,0,Match Report
406,Union Berlin,2021-11-20,1.5,,Hertha BSC,de Bundesliga,W 2-0,2,0,+2,42,2,0,0,0,1.5,1.5,+1.1,+1.1,0.9,1.4,+0.5,+0.5,+0.1,0.1,15,0.13,0.4,5,33.3,17,0,Match Report
407,RB Leipzig,2021-11-20,0.2,@,Hoffenheim,de Bundesliga,L 0-2,0,2,-2,58,0,0,0,0,0.2,0.2,-2.8,-2.8,0.2,0.7,-0.2,-0.2,-0.2,0.05,5,0,,0,0,19.2,0,Match Report
408,Dortmund,2021-11-20,2.2,,Stuttgart,de Bundesliga,W 2-1,2,1,+1,64,2,0,0,0,2.2,2.2,+0.6,+0.6,1.2,1.5,-0.2,-0.2,-0.2,0.13,21,0.1,0.4,5,23.8,19.8,2,Match Report
409,Bochum,2021-11-20,0.8,@,Leverkusen,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.8,0.8,-0.8,-0.8,0.6,0.7,-0.8,-0.8,-0.6,0.04,21,0,0,7,33.3,21.7,2,Match Report
410,Leverkusen,2021-11-20,1.7,,Bochum,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,1.7,1.7,+0.8,+0.8,1.6,1.6,-0.7,-0.7,-0.6,0.15,11,0.09,0.2,5,45.5,18.3,1,Match Report
411,Bayern Munich,2021-11-19,1.2,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,78,1,0,0,0,1.2,1.2,+0.8,+0.8,0.9,2,-0.2,-0.2,+0.1,0.07,18,0.06,0.25,4,22.2,17.9,0,Match Report
412,Augsburg,2021-11-19,0.4,,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,22,2,0,0,0,0.4,0.4,-0.8,-0.8,0.1,0.3,+1.6,+1.6,+0.9,0.09,5,0.4,0.67,3,60,18.3,0,Match Report
413,Greuther Fürth,2021-11-07,2.4,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,2.4,2.4,+1.2,+1.2,0.9,0.9,-1.4,-1.4,-0.9,0.12,20,0.05,0.5,2,10,14.9,0,Match Report
414,Hertha BSC,2021-11-07,0.8,,Leverkusen,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,0.8,0.8,-0.2,-0.2,0.6,0.6,+0.2,+0.2,+0.4,0.05,15,0.07,0.2,5,33.3,22.5,0,Match Report
415,Union Berlin,2021-11-07,1,@,Köln,de Bundesliga,D 2-2,2,2,0,30,2,0,0,0,1,1,-0.7,-0.7,1,0.5,+1.0,+1.0,+1.0,0.1,10,0.2,0.67,3,30,14.7,0,Match Report
416,Köln,2021-11-07,1.8,,Union Berlin,de Bundesliga,D 2-2,2,2,0,70,2,0,0,0,1.8,1.8,+0.7,+0.7,0.8,1.1,+0.2,+0.2,+0.2,0.1,18,0.11,0.4,5,27.8,15.4,0,Match Report
417,Leverkusen,2021-11-07,1,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,1,1,+0.2,+0.2,0.8,0.8,0,0,+0.2,0.11,9,0.11,0.25,4,44.4,19.5,0,Match Report
418,Eint Frankfurt,2021-11-07,1.2,@,Greuther Fürth,de Bundesliga,W 2-1,2,1,+1,46,2,0,0,0,1.2,1.2,-1.2,-1.2,1,0.3,+0.8,+0.8,+1.0,0.08,16,0.13,0.5,4,25,20.6,1,Match Report
419,Hoffenheim,2021-11-06,0.6,@,Bochum,de Bundesliga,L 0-2,0,2,-2,62,0,0,0,0,0.6,0.6,-2.3,-1.5,0.4,0.4,-0.6,-0.6,-0.4,0.06,10,0,0,1,10,22.8,0,Match Report
420,Bayern Munich,2021-11-06,2.8,,Freiburg,de Bundesliga,W 2-1,2,1,+1,63,2,0,0,0,2.8,2.8,+1.9,+1.9,2.7,2.6,-0.8,-0.8,-0.7,0.1,29,0.07,0.18,11,37.9,16.9,1,Match Report
421,Augsburg,2021-11-06,0.7,@,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,0.7,0.7,+0.2,+0.2,0.7,0.8,-0.7,-0.7,-0.7,0.07,10,0,0,3,30,21.6,1,Match Report
422,Arminia,2021-11-06,1.7,@,Stuttgart,de Bundesliga,W 1-0,1,0,+1,34,1,0,0,0,1.7,1.7,+0.8,+0.8,1.5,1.2,-0.7,-0.7,-0.5,0.12,15,0.07,0.33,3,20,23.5,0,Match Report
423,Wolfsburg,2021-11-06,0.5,,Augsburg,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,0.5,0.5,-0.2,-0.2,0.4,0.9,+0.5,+0.5,+0.6,0.06,8,0.13,0.33,3,37.5,19.4,2,Match Report
424,Stuttgart,2021-11-06,0.9,,Arminia,de Bundesliga,L 0-1,0,1,-1,66,0,0,0,0,0.9,0.9,-0.8,-0.8,0.9,1.9,-0.9,-0.9,-0.9,0.1,9,0,0,3,33.3,19.5,0,Match Report
425,Freiburg,2021-11-06,1,@,Bayern Munich,de Bundesliga,L 1-2,1,2,-1,37,1,0,0,0,1,1,-1.9,-1.9,0.5,0.8,0,0,-0.5,0.08,13,0.08,0.33,3,23.1,18.7,1,Match Report
426,RB Leipzig,2021-11-06,2.6,,Dortmund,de Bundesliga,W 2-1,2,1,+1,54,2,0,0,0,2.6,2.6,+1.7,+1.7,2.5,2.7,-0.6,-0.6,-0.5,0.19,14,0.14,0.33,6,42.9,16.2,0,Match Report
427,Dortmund,2021-11-06,0.9,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,46,1,0,0,0,0.9,0.9,-1.7,-1.7,0.8,0.6,+0.1,+0.1,+0.2,0.08,11,0.09,0.33,3,27.3,17.1,0,Match Report
428,Bochum,2021-11-06,2.9,,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,38,2,0,1,1,2.9,2.1,+2.3,+1.5,1.8,1.1,-0.9,-0.1,+0.2,0.2,11,0.18,0.5,4,36.4,23.5,1,Match Report
429,Gladbach,2021-11-05,1.6,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.6,1.6,+0.5,+0.5,0.6,0.6,-0.6,-0.6,-0.6,0.13,12,0.08,0.2,5,41.7,19.1,0,Match Report
430,Mainz 05,2021-11-05,1.1,,Gladbach,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.1,1.1,-0.5,-0.5,0.8,0.8,-0.1,-0.1,-0.8,0.06,19,0.05,0.13,8,42.1,18.1,1,Match Report
431,Augsburg,2021-10-31,2.1,,Stuttgart,de Bundesliga,W 4-1,4,1,+3,33,4,0,0,0,2.1,2.1,+1.2,+1.2,1.3,1,+1.9,+1.9,+2.7,0.12,18,0.22,0.4,10,55.6,17.5,0,Match Report
432,Gladbach,2021-10-31,1.9,,Bochum,de Bundesliga,W 2-1,2,1,+1,65,2,0,0,0,1.9,1.9,+1.1,+1.1,1.6,1.4,+0.1,+0.1,+0.4,0.13,15,0.13,0.5,4,26.7,15.6,0,Match Report
