Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
432,Wolfsburg,2023-11-10,0.5,@,Gladbach,de Bundesliga,L 0-4,0,4,-4,53,0,0,0,0,0.5,0.5,-1,-1,0.4,0.6,-0.5,-0.5,-0.4,0.04,12,0,0,4,33.3,20.6,1,Match Report
433,Heidenheim,2023-11-05,1.2,,Stuttgart,de Bundesliga,W 2-0,2,0,+2,32,2,0,0,0,1.2,1.2,-1.4,-0.6,0.5,0.5,+0.8,+0.8,+0.5,0.06,19,0.11,0.67,3,15.8,19,1,Match Report
434,Wolfsburg,2023-11-05,1.6,,Werder Bremen,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,1.6,1.6,+0.3,+0.3,1.4,2.7,+0.4,+0.4,-0.4,0.11,14,0.14,0.5,4,28.6,17.8,1,Match Report
435,Stuttgart,2023-11-05,2.6,@,Heidenheim,de Bundesliga,L 0-2,0,2,-2,68,0,0,1,1,2.6,1.8,+1.4,+0.6,1.6,2.8,-2.6,-1.8,-1.6,0.14,16,0,0,1,6.3,16.4,2,Match Report
436,Werder Bremen,2023-11-05,1.2,@,Wolfsburg,de Bundesliga,D 2-2,2,2,0,44,2,0,0,0,1.2,1.2,-0.3,-0.3,1.1,1.6,+0.8,+0.8,-0.1,0.1,13,0.15,0.5,4,30.8,14,1,Match Report
437,Hoffenheim,2023-11-04,1.7,,Leverkusen,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,1.7,1.7,+0.7,+0.7,0.6,0.6,+0.3,+0.3,-0.6,0.15,12,0.17,0.29,7,58.3,20.8,0,Match Report
438,Bayern Munich,2023-11-04,3.2,@,Dortmund,de Bundesliga,W 4-0,4,0,+4,51,4,0,0,0,3.2,3.2,+2.2,+2.2,3,2.2,+0.8,+0.8,+1.0,0.24,14,0.29,0.5,8,57.1,12.2,0,Match Report
439,Augsburg,2023-11-04,2.6,@,Köln,de Bundesliga,D 1-1,1,1,0,41,1,0,0,0,2.6,2.6,+0.5,+0.5,0.9,1.3,-1.6,-1.6,+0.1,0.15,18,0.06,0.5,2,11.1,15.4,1,Match Report
440,Gladbach,2023-11-04,2.2,@,Freiburg,de Bundesliga,D 3-3,3,3,0,41,2,1,1,0,2.2,1.4,-1.1,-1.1,1.4,0.7,+0.8,+0.6,+0.6,0.15,9,0.22,0.5,4,44.4,24,0,Match Report
441,Union Berlin,2023-11-04,0.7,,Eint Frankfurt,de Bundesliga,L 0-3,0,3,-3,50,0,0,0,0,0.7,0.7,-0.9,-0.9,0.6,1.1,-0.7,-0.7,-0.6,0.06,11,0,0,3,27.3,18.5,0,Match Report
442,Mainz 05,2023-11-04,0.9,,RB Leipzig,de Bundesliga,W 2-0,2,0,+2,33,2,0,0,0,0.9,0.9,+0.4,+0.4,0.5,0.4,+1.1,+1.1,+0.5,0.1,10,0.2,0.67,3,30,17.6,0,Match Report
443,Freiburg,2023-11-04,3.3,,Gladbach,de Bundesliga,D 3-3,3,3,0,59,2,1,1,0,3.3,2.5,+1.1,+1.1,2.4,2,-0.3,-0.5,-0.4,0.17,15,0.13,0.29,7,46.7,14.4,0,Match Report
444,RB Leipzig,2023-11-04,0.5,@,Mainz 05,de Bundesliga,L 0-2,0,2,-2,67,0,0,0,0,0.5,0.5,-0.4,-0.4,0.3,0.7,-0.5,-0.5,-0.3,0.05,10,0,0,1,10,18.1,0,Match Report
445,Dortmund,2023-11-04,1,,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,49,0,0,0,0,1,1,-2.2,-2.2,0.9,1.8,-1,-1,-0.9,0.06,15,0,0,1,6.7,20.2,1,Match Report
446,Köln,2023-11-04,2,,Augsburg,de Bundesliga,D 1-1,1,1,0,59,1,0,0,0,2,2,-0.5,-0.5,1.6,2,-1,-1,-1.6,0.08,26,0.04,0.09,11,42.3,17.7,1,Match Report
447,Leverkusen,2023-11-04,1,@,Hoffenheim,de Bundesliga,W 3-2,3,2,+1,53,3,0,0,0,1,1,-0.7,-0.7,1,1.4,+2.0,+2.0,+2.0,0.11,9,0.33,0.6,5,55.6,17.8,0,Match Report
448,Eint Frankfurt,2023-11-04,1.6,@,Union Berlin,de Bundesliga,W 3-0,3,0,+3,50,3,0,0,0,1.6,1.6,+0.9,+0.9,1.6,1.4,+1.4,+1.4,+0.4,0.4,4,0.75,1,3,75,9.6,0,Match Report
449,Darmstadt 98,2023-11-03,0.7,,Bochum,de Bundesliga,L 1-2,1,2,-1,58,1,0,0,0,0.7,0.7,-0.5,-0.5,0.4,0.5,+0.3,+0.3,+0.6,0.05,15,0.07,0.25,4,26.7,20.7,1,Match Report
450,Bochum,2023-11-03,1.2,@,Darmstadt 98,de Bundesliga,W 2-1,2,1,+1,42,2,0,0,0,1.2,1.2,+0.5,+0.5,0.8,0.4,+0.8,+0.8,+0.2,0.14,9,0.22,0.5,4,44.4,19.7,1,Match Report
451,Freiburg,2023-10-29,0.9,@,Leverkusen,de Bundesliga,L 1-2,1,2,-1,30,1,0,0,0,0.9,0.9,-0.5,-0.5,0.6,0.6,+0.1,+0.1,+0.4,0.09,10,0.1,0.33,3,30,15.4,0,Match Report
452,Dortmund,2023-10-29,2.2,@,Eint Frankfurt,de Bundesliga,D 3-3,3,3,0,59,3,0,0,0,2.2,2.2,0,+0.2,1.8,2,+0.8,+0.8,+0.2,0.16,14,0.21,0.75,4,28.6,14.5,0,Match Report
453,Leverkusen,2023-10-29,1.4,,Freiburg,de Bundesliga,W 2-1,2,1,+1,70,2,0,0,0,1.4,1.4,+0.5,+0.5,1.2,1.2,+0.6,+0.6,+0.8,0.08,18,0.11,0.5,4,22.2,20.5,1,Match Report
454,Eint Frankfurt,2023-10-29,2.2,,Dortmund,de Bundesliga,D 3-3,3,3,0,41,2,1,1,0,2.2,2,0,-0.2,1.1,0.8,+0.8,0,-0.1,0.19,11,0.18,0.33,6,54.5,14.7,0,Match Report
455,Hoffenheim,2023-10-28,1.7,@,Stuttgart,de Bundesliga,W 3-2,3,2,+1,27,2,1,1,0,1.7,0.9,-1.9,-1.9,0.3,0.5,+1.3,+1.1,-0.3,0.17,6,0.33,0.5,4,66.7,20,0,Match Report
456,Bayern Munich,2023-10-28,5.8,,Darmstadt 98,de Bundesliga,W 8-0,8,0,+8,54,8,0,0,0,5.8,5.8,+5.1,+5.1,5.6,3.3,+2.2,+2.2,+2.4,0.2,29,0.28,0.5,16,55.2,17.1,3,Match Report
457,Augsburg,2023-10-28,1.4,,Wolfsburg,de Bundesliga,W 3-2,3,2,+1,40,2,0,0,0,1.4,1.4,0,+0.7,0.9,0.7,+0.6,+0.6,+0.1,0.17,8,0.25,0.4,5,62.5,11.4,0,Match Report
458,Heidenheim,2023-10-28,0.4,@,Gladbach,de Bundesliga,L 1-2,1,2,-1,47,1,0,0,0,0.4,0.4,-0.7,-0.7,0.2,0.7,+0.6,+0.6,-0.2,0.04,9,0.11,0.25,4,44.4,18,0,Match Report
459,Gladbach,2023-10-28,1,,Heidenheim,de Bundesliga,W 2-1,2,1,+1,53,1,0,0,0,1,1,+0.7,+0.7,0.9,1,0,0,-0.9,0.08,13,0.08,0.2,5,38.5,14,0,Match Report
460,Wolfsburg,2023-10-28,1.4,@,Augsburg,de Bundesliga,L 2-3,2,3,-1,60,1,1,1,0,1.4,0.6,0,-0.7,0.4,0.8,+0.6,+0.4,-0.4,0.05,12,0.08,0.2,5,41.7,20.9,0,Match Report
461,Stuttgart,2023-10-28,3.6,,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,73,2,0,1,1,3.6,2.8,+1.9,+1.9,1.3,2.3,-1.6,-0.8,-0.3,0.13,22,0.09,0.22,9,40.9,18.2,0,Match Report
462,Werder Bremen,2023-10-28,0.8,,Union Berlin,de Bundesliga,W 2-0,2,0,+2,56,1,0,0,0,0.8,0.8,+0.2,+0.2,0.7,0.5,+0.2,+0.2,+0.3,0.08,10,0.1,0.25,4,40,20.2,0,Match Report
463,Darmstadt 98,2023-10-28,0.7,@,Bayern Munich,de Bundesliga,L 0-8,0,8,-8,46,0,0,0,0,0.7,0.7,-5.1,-5.1,0.5,0.6,-0.7,-0.7,-0.5,0.08,9,0,0,4,44.4,19.8,1,Match Report
464,Union Berlin,2023-10-28,0.6,@,Werder Bremen,de Bundesliga,L 0-2,0,2,-2,44,0,0,0,0,0.6,0.6,-0.2,-0.2,0.5,0.6,-0.6,-0.6,-0.5,0.08,7,0,0,2,28.6,18.4,0,Match Report
465,RB Leipzig,2023-10-28,4.2,,Köln,de Bundesliga,W 6-0,6,0,+6,62,5,1,1,0,4.2,3.4,+3.3,+2.6,2.2,2,+1.8,+1.6,+0.8,0.14,25,0.2,0.42,12,48,18.5,2,Match Report
466,Köln,2023-10-28,0.9,@,RB Leipzig,de Bundesliga,L 0-6,0,6,-6,38,0,0,0,0,0.9,0.9,-3.3,-2.6,0.6,0.5,-0.9,-0.9,-0.6,0.15,6,0,0,1,16.7,12.4,1,Match Report
467,Mainz 05,2023-10-27,0.4,@,Bochum,de Bundesliga,D 2-2,2,2,0,50,1,0,0,0,0.4,0.4,-1,-0.2,0.2,0.5,+0.6,+0.6,+0.8,0.05,9,0.11,0.33,3,33.3,19.6,0,Match Report
468,Bochum,2023-10-27,1.4,,Mainz 05,de Bundesliga,D 2-2,2,2,0,50,1,1,1,0,1.4,0.6,+1.0,+0.2,0.5,0.8,+0.6,+0.4,+0.5,0.06,11,0.09,0.33,3,27.3,19.3,0,Match Report
469,Augsburg,2023-10-22,2.5,@,Heidenheim,de Bundesliga,W 5-2,5,2,+3,41,4,1,1,0,2.5,1.7,+1.1,+0.3,0.9,1,+2.5,+2.3,+2.1,0.22,8,0.5,0.8,5,62.5,16.8,0,Match Report
470,Heidenheim,2023-10-22,1.5,,Augsburg,de Bundesliga,L 2-5,2,5,-3,59,2,0,0,0,1.5,1.5,-1.1,-0.3,1.4,0.8,+0.5,+0.5,+0.6,0.11,15,0.13,0.4,5,33.3,14.3,0,Match Report
471,Gladbach,2023-10-22,0.3,@,Köln,de Bundesliga,L 1-3,1,3,-2,40,1,0,0,0,0.3,0.3,-2.4,-0.9,0.2,0.2,+0.7,+0.7,+0.8,0.05,5,0.2,0.5,2,40,21.4,1,Match Report
472,Köln,2023-10-22,2.7,,Gladbach,de Bundesliga,W 3-1,3,1,+2,60,1,2,2,0,2.7,1.1,+2.4,+0.9,1,1.8,+0.3,-0.1,0,0.06,21,0.05,0.17,6,28.6,19.6,1,Match Report
473,Hoffenheim,2023-10-21,1.4,,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,54,1,0,0,0,1.4,1.4,-1.1,-1.1,1,1.1,-0.4,-0.4,0,0.1,14,0.07,0.25,4,28.6,15.3,1,Match Report
474,Bayern Munich,2023-10-21,1.8,@,Mainz 05,de Bundesliga,W 3-1,3,1,+2,62,3,0,0,0,1.8,1.8,+0.6,+0.6,1.8,2.1,+1.2,+1.2,+1.2,0.14,13,0.23,0.6,5,38.5,17.3,0,Match Report
475,Wolfsburg,2023-10-21,1.4,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,42,1,0,0,0,1.4,1.4,-0.5,-0.5,1.2,1,-0.4,-0.4,-0.2,0.08,18,0.06,0.17,6,33.3,20.1,1,Match Report
476,Stuttgart,2023-10-21,1.4,@,Union Berlin,de Bundesliga,W 3-0,3,0,+3,57,3,0,0,0,1.4,1.4,+0.8,+0.8,1.2,1.1,+1.6,+1.6,+1.8,0.14,10,0.3,0.6,5,50,16.9,0,Match Report
477,Darmstadt 98,2023-10-21,2.4,,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,57,0,1,1,0,2.4,1.6,+0.5,-0.3,1.3,1.1,-1.4,-1.6,-1.3,0.1,17,0,0,3,17.6,14.8,0,Match Report
478,Union Berlin,2023-10-21,0.6,,Stuttgart,de Bundesliga,L 0-3,0,3,-3,43,0,0,0,0,0.6,0.6,-0.8,-0.8,0.4,0.6,-0.6,-0.6,-0.4,0.07,9,0,0,1,11.1,18.2,0,Match Report
479,Mainz 05,2023-10-21,1.1,,Bayern Munich,de Bundesliga,L 1-3,1,3,-2,38,1,0,0,0,1.1,1.1,-0.6,-0.6,1,1.1,-0.1,-0.1,0,0.07,16,0.06,0.33,3,18.8,14.9,0,Match Report
480,Freiburg,2023-10-21,2.3,,Bochum,de Bundesliga,W 2-1,2,1,+1,58,1,1,1,0,2.3,1.6,+0.9,+0.1,1.3,1.6,-0.3,-0.6,-0.3,0.1,16,0.06,0.25,4,25,15.7,1,Match Report
481,RB Leipzig,2023-10-21,1.9,@,Darmstadt 98,de Bundesliga,W 3-1,3,1,+2,43,3,0,0,0,1.9,1.9,-0.5,+0.3,1.7,0.8,+1.1,+1.1,+0.3,0.19,10,0.3,0.43,7,70,17.9,3,Match Report
482,Bochum,2023-10-21,1.5,@,Freiburg,de Bundesliga,L 1-2,1,2,-1,42,1,0,0,0,1.5,1.5,-0.9,-0.1,1.5,1.5,-0.5,-0.5,-0.5,0.11,13,0.08,0.33,3,23.1,19.1,0,Match Report
483,Leverkusen,2023-10-21,1.9,@,Wolfsburg,de Bundesliga,W 2-1,2,1,+1,58,2,0,0,0,1.9,1.9,+0.5,+0.5,1.9,2.2,+0.1,+0.1,+0.1,0.15,13,0.15,0.29,7,53.8,14.1,0,Match Report
484,Eint Frankfurt,2023-10-21,2.4,@,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,46,3,0,0,0,2.4,2.4,+1.1,+1.1,2.2,1,+0.6,+0.6,-0.2,0.17,15,0.2,0.6,5,33.3,10.8,0,Match Report
485,Werder Bremen,2023-10-20,0.4,@,Dortmund,de Bundesliga,L 0-1,0,1,-1,43,0,0,0,0,0.4,0.4,-2.3,-2.3,0.4,0.3,-0.4,-0.4,-0.4,0.07,5,0,0,1,20,14.8,0,Match Report
486,Dortmund,2023-10-20,2.6,,Werder Bremen,de Bundesliga,W 1-0,1,0,+1,57,1,0,0,0,2.6,2.6,+2.3,+2.3,2.5,2.2,-1.6,-1.6,-1.5,0.12,23,0.04,0.2,5,21.7,16.2,0,Match Report
487,Bayern Munich,2023-10-08,2.4,,Freiburg,de Bundesliga,W 3-0,3,0,+3,69,3,0,0,0,2.4,2.4,+2.4,+2.4,2.3,3.4,+0.6,+0.6,+0.7,0.12,21,0.14,0.5,6,28.6,17.7,0,Match Report
488,Heidenheim,2023-10-08,1.2,@,Eint Frankfurt,de Bundesliga,L 0-2,0,2,-2,51,0,0,0,0,1.2,1.2,-0.7,+0.1,1.1,0.7,-1.2,-1.2,-1.1,0.17,7,0,0,2,28.6,17.9,0,Match Report
489,Freiburg,2023-10-08,0.1,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,31,0,0,0,0,0.1,0.1,-2.4,-2.4,0.1,0.1,-0.1,-0.1,-0.1,0.03,2,0,,0,0,16.4,0,Match Report
490,Köln,2023-10-08,1.3,@,Leverkusen,de Bundesliga,L 0-3,0,3,-3,36,0,0,0,0,1.3,1.3,-1.9,-1.9,0.7,0.6,-1.3,-1.3,-0.7,0.23,7,0,0,3,42.9,11.3,0,Match Report
491,Leverkusen,2023-10-08,3.2,,Köln,de Bundesliga,W 3-0,3,0,+3,64,3,0,0,0,3.2,3.2,+1.9,+1.9,3.1,2.8,-0.2,-0.2,-0.1,0.14,23,0.13,0.3,10,43.5,16.6,0,Match Report
492,Eint Frankfurt,2023-10-08,1.9,,Heidenheim,de Bundesliga,W 2-0,2,0,+2,49,2,0,1,1,1.9,1.1,+0.7,-0.1,0.8,1.3,+0.1,+0.9,+0.2,0.09,12,0.17,0.33,6,50,18.7,1,Match Report
493,Hoffenheim,2023-10-07,1.9,@,Werder Bremen,de Bundesliga,W 3-2,3,2,+1,52,3,0,0,0,1.9,1.9,+1.0,+1.0,1.8,1.2,+1.1,+1.1,+0.2,0.19,10,0.3,0.75,4,40,17.2,0,Match Report
494,Augsburg,2023-10-07,0.9,,Darmstadt 98,de Bundesliga,L 1-2,1,2,-1,48,1,0,0,0,0.9,0.9,-0.8,-0.1,0.7,0.9,+0.1,+0.1,-0.7,0.05,18,0.06,0.33,3,16.7,19.2,1,Match Report
495,Wolfsburg,2023-10-07,1.2,@,Stuttgart,de Bundesliga,L 1-3,1,3,-2,41,1,0,0,0,1.2,1.2,-1.5,-0.7,0.9,0.5,-0.2,-0.2,-0.9,0.1,12,0.08,0.2,5,41.7,16.3,1,Match Report
496,Stuttgart,2023-10-07,2.7,,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,59,2,1,1,0,2.7,1.9,+1.5,+0.7,1.5,1.3,+0.3,+0.1,-0.5,0.15,13,0.15,0.29,7,53.8,20.6,0,Match Report
497,Werder Bremen,2023-10-07,0.8,,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,48,2,0,0,0,0.8,0.8,-1,-1,0.8,1,+1.2,+1.2,+1.2,0.06,13,0.15,0.67,3,23.1,21,0,Match Report
498,Darmstadt 98,2023-10-07,1.8,@,Augsburg,de Bundesliga,W 2-1,2,1,+1,52,1,1,1,0,1.8,1,+0.8,+0.1,0.7,0.5,+0.2,0,-0.7,0.06,16,0.06,0.25,4,25,19.3,0,Match Report
499,Union Berlin,2023-10-07,1.4,@,Dortmund,de Bundesliga,L 2-4,2,4,-2,34,1,1,1,0,1.4,0.6,-0.2,-1,0.4,0.8,+0.6,+0.4,+0.6,0.05,12,0.08,0.25,4,33.3,18.7,0,Match Report
500,RB Leipzig,2023-10-07,2.5,,Bochum,de Bundesliga,D 0-0,0,0,0,75,0,0,2,2,2.5,0.9,+2.1,+0.5,0.8,1.3,-2.5,-0.9,-0.8,0.06,15,0,0,3,20,21,2,Match Report
501,Dortmund,2023-10-07,1.6,,Union Berlin,de Bundesliga,W 4-2,4,2,+2,66,4,0,0,0,1.6,1.6,+0.2,+1.0,1.2,0.9,+2.4,+2.4,+0.8,0.12,14,0.29,0.57,7,50,16.6,0,Match Report
502,Bochum,2023-10-07,0.4,@,RB Leipzig,de Bundesliga,D 0-0,0,0,0,25,0,0,0,0,0.4,0.4,-2.1,-0.5,0.3,0.2,-0.4,-0.4,-0.3,0.04,9,0,0,2,22.2,19.4,1,Match Report
503,Gladbach,2023-10-06,2.3,,Mainz 05,de Bundesliga,D 2-2,2,2,0,60,2,0,0,0,2.3,2.3,+1.5,+1.5,1.7,1.5,-0.3,-0.3,+0.3,0.11,21,0.1,0.22,9,42.9,14.6,1,Match Report
504,Mainz 05,2023-10-06,0.8,@,Gladbach,de Bundesliga,D 2-2,2,2,0,40,2,0,0,0,0.8,0.8,-1.5,-1.5,0.7,0.3,+1.2,+1.2,+1.3,0.05,14,0.14,0.29,7,50,20.9,0,Match Report
505,Augsburg,2023-10-01,0.8,@,Freiburg,de Bundesliga,L 0-2,0,2,-2,47,0,0,0,0,0.8,0.8,-0.3,+0.5,0.6,0.9,-0.8,-0.8,-0.6,0.06,13,0,0,3,23.1,17.5,0,Match Report
506,Werder Bremen,2023-10-01,1.5,@,Darmstadt 98,de Bundesliga,L 2-4,2,4,-2,57,2,0,0,0,1.5,1.5,-0.8,-0.1,1.3,1.5,+0.5,+0.5,+0.7,0.14,11,0.18,0.33,6,54.5,16.2,2,Match Report
507,Darmstadt 98,2023-10-01,2.4,,Werder Bremen,de Bundesliga,W 4-2,4,2,+2,43,3,1,1,0,2.4,1.6,+0.8,+0.1,1.6,1.1,+1.6,+1.4,+1.4,0.13,13,0.23,0.75,4,30.8,17,0,Match Report
508,Freiburg,2023-10-01,1,,Augsburg,de Bundesliga,W 2-0,2,0,+2,53,1,1,1,0,1,0.2,+0.3,-0.5,0.2,0.3,+1.0,+0.8,+0.8,0.04,6,0.17,0.5,2,33.3,20.1,0,Match Report
509,Bayern Munich,2023-09-30,2.3,@,RB Leipzig,de Bundesliga,D 2-2,2,2,0,65,1,1,1,0,2.3,1.6,+1.6,+0.8,1.4,1.2,-0.3,-0.6,-0.4,0.16,10,0.1,0.25,4,40,21.1,1,Match Report
510,Heidenheim,2023-09-30,0.8,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,50,1,0,0,0,0.8,0.8,-1.4,-1.4,0.6,0.6,+0.2,+0.2,-0.6,0.08,10,0.1,0.25,4,40,20.6,1,Match Report
511,Gladbach,2023-09-30,2.9,@,Bochum,de Bundesliga,W 3-1,3,1,+2,42,3,0,0,0,2.9,2.9,+1.1,+1.1,2.3,1.8,+0.1,+0.1,+0.7,0.12,27,0.11,0.38,8,29.6,15.3,0,Match Report
512,Wolfsburg,2023-09-30,3.2,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,54,2,0,1,1,3.2,2.2,+1.9,+0.9,1.4,1.7,-1.2,-0.2,-1.4,0.14,17,0.12,0.29,7,41.2,16.3,1,Match Report
513,Stuttgart,2023-09-30,2.5,@,Köln,de Bundesliga,W 2-0,2,0,+2,60,2,0,0,0,2.5,2.5,+1.7,+1.7,2,2,-0.5,-0.5,-1,0.15,18,0.11,0.5,4,22.2,16.2,0,Match Report
514,Union Berlin,2023-09-30,2.2,@,Heidenheim,de Bundesliga,L 0-1,0,1,-1,50,0,0,0,0,2.2,2.2,+1.4,+1.4,1.4,1.3,-2.2,-2.2,-1.4,0.11,20,0,0,8,40,16.9,2,Match Report
515,Mainz 05,2023-09-30,0.5,,Leverkusen,de Bundesliga,L 0-3,0,3,-3,45,0,0,0,0,0.5,0.5,-0.7,-0.7,0.3,0.9,-0.5,-0.5,-0.3,0.05,10,0,0,3,30,18.7,1,Match Report
516,RB Leipzig,2023-09-30,0.7,,Bayern Munich,de Bundesliga,D 2-2,2,2,0,35,2,0,0,0,0.7,0.7,-1.6,-0.8,0.6,0.7,+1.3,+1.3,+1.4,0.12,6,0.33,1,2,33.3,20.1,0,Match Report
517,Bochum,2023-09-30,1.7,,Gladbach,de Bundesliga,L 1-3,1,3,-2,58,1,0,0,0,1.7,1.7,-1.1,-1.1,1.4,1.9,-0.7,-0.7,-0.4,0.07,24,0.04,0.25,4,16.7,18.5,0,Match Report
518,Köln,2023-09-30,0.7,,Stuttgart,de Bundesliga,L 0-2,0,2,-2,40,0,0,0,0,0.7,0.7,-1.7,-1.7,0.6,0.9,-0.7,-0.7,-0.6,0.05,14,0,0,5,35.7,18.7,0,Match Report
519,Leverkusen,2023-09-30,1.1,@,Mainz 05,de Bundesliga,W 3-0,3,0,+3,55,2,0,0,0,1.1,1.1,+0.7,+0.7,0.9,0.8,+0.9,+0.9,+0.1,0.19,6,0.33,0.67,3,50,20.6,2,Match Report
520,Eint Frankfurt,2023-09-30,1.3,@,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,46,0,0,0,0,1.3,1.3,-1.9,-0.9,1.2,0.6,-1.3,-1.3,-1.2,0.17,8,0,0,4,50,15.6,0,Match Report
521,Hoffenheim,2023-09-29,1.9,,Dortmund,de Bundesliga,L 1-3,1,3,-2,53,0,1,1,0,1.9,1.2,+0.3,-0.5,1,1.6,-0.9,-1.2,-1,0.08,14,0,0,2,14.3,18.7,2,Match Report
522,Dortmund,2023-09-29,1.6,@,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,47,3,0,0,0,1.6,1.6,-0.3,+0.5,1,0.2,+1.4,+1.4,0,0.27,6,0.5,0.6,5,83.3,13.2,0,Match Report
523,Heidenheim,2023-09-24,0.5,@,Leverkusen,de Bundesliga,L 1-4,1,4,-3,29,1,0,0,0,0.5,0.5,-2.8,-2.2,0.1,0.4,+0.5,+0.5,+0.9,0.26,2,0.5,0.5,2,100,13.8,0,Match Report
524,Freiburg,2023-09-24,0.5,@,Eint Frankfurt,de Bundesliga,D 0-0,0,0,0,43,0,0,0,0,0.5,0.5,-0.1,-0.1,0.4,0.6,-0.5,-0.5,-0.4,0.08,7,0,0,1,14.3,17.1,0,Match Report
525,Leverkusen,2023-09-24,3.4,,Heidenheim,de Bundesliga,W 4-1,4,1,+3,71,3,1,1,0,3.4,2.7,+2.8,+2.2,2.5,1.6,+0.6,+0.3,+0.5,0.14,20,0.15,0.33,9,45,16.7,0,Match Report
526,Eint Frankfurt,2023-09-24,0.6,,Freiburg,de Bundesliga,D 0-0,0,0,0,57,0,0,0,0,0.6,0.6,+0.1,+0.1,0.5,1.6,-0.6,-0.6,-0.5,0.05,12,0,0,4,33.3,16.8,0,Match Report
527,Hoffenheim,2023-09-23,2,@,Union Berlin,de Bundesliga,W 2-0,2,0,+2,43,1,1,1,0,2,1.2,+0.4,-0.4,1.1,1.2,0,-0.2,-0.1,0.12,10,0.1,0.5,2,20,19.1,2,Match Report
528,Bayern Munich,2023-09-23,4.8,,Bochum,de Bundesliga,W 7-0,7,0,+7,62,6,1,1,0,4.8,4,+4.7,+3.9,3.7,3.5,+2.2,+2.0,+1.3,0.17,25,0.24,0.43,14,56,14.7,0,Match Report
529,Augsburg,2023-09-23,0.8,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,41,2,0,0,0,0.8,0.8,+0.3,+0.3,0.7,0.6,+1.2,+1.2,+0.3,0.16,5,0.4,0.67,3,60,20.8,0,Match Report
530,Gladbach,2023-09-23,0.8,,RB Leipzig,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.8,0.8,+0.1,+0.1,0.6,0.8,-0.8,-0.8,-0.6,0.06,14,0,0,1,7.1,16,1,Match Report
531,Wolfsburg,2023-09-23,0.5,@,Dortmund,de Bundesliga,L 0-1,0,1,-1,37,0,0,0,0,0.5,0.5,-1.1,-1.1,0.3,0.2,-0.5,-0.5,-0.3,0.08,7,0,0,1,14.3,20.1,0,Match Report
532,Werder Bremen,2023-09-23,2.1,,Köln,de Bundesliga,W 2-1,2,1,+1,47,2,0,0,0,2.1,2.1,+0.8,+0.8,2.1,1.7,-0.1,-0.1,-0.1,0.13,17,0.12,0.33,6,35.3,17.2,0,Match Report
533,Union Berlin,2023-09-23,1.6,,Hoffenheim,de Bundesliga,L 0-2,0,2,-2,57,0,0,0,0,1.6,1.6,-0.4,+0.4,0.9,1,-1.6,-1.6,-0.9,0.07,22,0,0,5,22.7,15.2,0,Match Report
534,Mainz 05,2023-09-23,0.6,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,59,1,0,0,0,0.6,0.6,-0.3,-0.3,0.4,1.4,+0.4,+0.4,+0.6,0.05,12,0.08,0.5,2,16.7,18,0,Match Report
535,RB Leipzig,2023-09-23,0.7,@,Gladbach,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,0.7,0.7,-0.1,-0.1,0.3,0.5,+0.3,+0.3,-0.3,0.09,8,0.13,0.25,4,50,17,1,Match Report
536,Dortmund,2023-09-23,1.7,,Wolfsburg,de Bundesliga,W 1-0,1,0,+1,63,1,0,0,0,1.7,1.7,+1.1,+1.1,1.2,1.7,-0.7,-0.7,-0.2,0.09,18,0.06,0.25,4,22.2,19.4,2,Match Report
537,Bochum,2023-09-23,0.1,@,Bayern Munich,de Bundesliga,L 0-7,0,7,-7,38,0,0,0,0,0.1,0.1,-4.7,-3.9,0,0.2,-0.1,-0.1,0,0.03,4,0,0,1,25,25.4,0,Match Report
538,Köln,2023-09-23,1.3,@,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,53,1,0,0,0,1.3,1.3,-0.8,-0.8,0.8,0.9,-0.3,-0.3,-0.8,0.11,14,0.07,0.25,4,28.6,14.7,1,Match Report
539,Stuttgart,2023-09-22,2.3,,Darmstadt 98,de Bundesliga,W 3-1,3,1,+2,58,3,0,0,0,2.3,2.3,+2.1,+2.1,2.2,2.5,+0.7,+0.7,+0.8,0.13,18,0.17,0.27,11,61.1,16.3,0,Match Report
