Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
432,Eint Frankfurt,2020-12-11,1.5,@,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,46,0,1,1,0,1.5,0.7,-1.4,-1.4,0.7,0.4,-0.5,-0.7,-0.7,0.11,6,0,0,3,50,23.6,0,Match Report
433,Hoffenheim,2020-12-07,1.5,,Augsburg,de Bundesliga,W 3-1,3,1,+2,55,3,0,0,0,1.5,1.5,+0.5,+0.5,1.4,1.9,+1.5,+1.5,+1.6,0.15,10,0.3,0.43,7,70,15.5,0,Match Report
434,Augsburg,2020-12-07,0.9,@,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,45,1,0,0,0,0.9,0.9,-0.5,-0.5,0.8,0.9,+0.1,+0.1,+0.2,0.08,12,0.08,0.5,2,16.7,17.3,1,Match Report
435,Stuttgart,2020-12-06,2.2,@,Werder Bremen,de Bundesliga,W 2-1,2,1,+1,46,1,1,1,0,2.2,1.4,+1.5,+0.7,0.3,0.5,-0.2,-0.4,-0.3,0.14,10,0.1,0.2,5,50,19.8,0,Match Report
436,Werder Bremen,2020-12-06,0.7,,Stuttgart,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,0.7,0.7,-1.5,-0.7,0.4,0.6,+0.3,+0.3,+0.6,0.06,13,0.08,0.33,3,23.1,18.9,1,Match Report
437,Schalke 04,2020-12-06,1.4,,Leverkusen,de Bundesliga,L 0-3,0,3,-3,37,0,0,1,1,1.4,0.6,-1.1,-1.9,0.5,0.7,-1.4,-0.6,-0.5,0.04,14,0,0,3,21.4,21.8,0,Match Report
438,Leverkusen,2020-12-06,2.5,@,Schalke 04,de Bundesliga,W 3-0,3,0,+3,63,2,0,0,0,2.5,2.5,+1.1,+1.9,2.3,2,-0.5,-0.5,-0.3,0.1,25,0.08,0.22,9,36,18.3,1,Match Report
439,Bayern Munich,2020-12-05,1,,RB Leipzig,de Bundesliga,D 3-3,3,3,0,61,3,0,0,0,1,1,-0.5,-0.5,1,1.3,+2.0,+2.0,+2.0,0.12,9,0.33,0.6,5,55.6,16.4,0,Match Report
440,Arminia,2020-12-05,1.2,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,48,2,0,0,0,1.2,1.2,-1.5,-1.5,1.2,0.6,+0.8,+0.8,-0.2,0.1,12,0.17,0.4,5,41.7,20.7,0,Match Report
441,Gladbach,2020-12-05,1.5,@,Freiburg,de Bundesliga,D 2-2,2,2,0,61,2,0,0,0,1.5,1.5,-2.1,-1.3,1.2,1.4,+0.5,+0.5,+0.8,0.13,12,0.17,0.5,4,33.3,19.2,0,Match Report
442,Wolfsburg,2020-12-05,1.9,@,Köln,de Bundesliga,D 2-2,2,2,0,59,2,0,0,0,1.9,1.9,+0.8,+0.8,1.3,1.4,+0.1,+0.1,-0.3,0.12,16,0.13,0.33,6,37.5,18.7,1,Match Report
443,Mainz 05,2020-12-05,2.8,@,Arminia,de Bundesliga,L 1-2,1,2,-1,52,1,0,0,0,2.8,2.8,+1.5,+1.5,1.2,0.8,-1.8,-1.8,-1.2,0.19,15,0.07,0.2,5,33.3,15,0,Match Report
444,Freiburg,2020-12-05,3.6,,Gladbach,de Bundesliga,D 2-2,2,2,0,39,1,1,1,0,3.6,2.8,+2.1,+1.3,1.8,0.7,-1.6,-1.8,-0.8,0.15,21,0.05,0.17,6,28.6,16.5,2,Match Report
445,RB Leipzig,2020-12-05,1.5,@,Bayern Munich,de Bundesliga,D 3-3,3,3,0,39,3,0,0,0,1.5,1.5,+0.5,+0.5,1.5,1.1,+1.5,+1.5,+1.5,0.22,7,0.43,0.75,4,57.1,16.6,0,Match Report
446,Dortmund,2020-12-05,1.1,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,1.1,1.1,+0.1,+0.1,1,1.1,-0.1,-0.1,0,0.07,16,0.06,0.2,5,31.3,18.8,1,Match Report
447,Köln,2020-12-05,1.1,,Wolfsburg,de Bundesliga,D 2-2,2,2,0,41,2,0,0,0,1.1,1.1,-0.8,-0.8,1.1,0.8,+0.9,+0.9,+0.9,0.18,6,0.33,0.67,3,50,16.8,0,Match Report
448,Eint Frankfurt,2020-12-05,1,,Dortmund,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,1,1,-0.1,-0.1,0.6,0.3,0,0,+0.4,0.11,9,0.11,1,1,11.1,21.5,0,Match Report
449,Hertha BSC,2020-12-04,0.7,,Union Berlin,de Bundesliga,W 3-1,3,1,+2,68,3,0,0,0,0.7,0.7,+0.4,+0.4,0.4,0.6,+2.3,+2.3,+0.6,0.07,10,0.3,0.43,7,70,18.1,0,Match Report
450,Union Berlin,2020-12-04,0.3,@,Hertha BSC,de Bundesliga,L 1-3,1,3,-2,32,1,0,0,0,0.3,0.3,-0.4,-0.4,0.2,0.3,+0.7,+0.7,+0.8,0.06,5,0.2,1,1,20,17.2,0,Match Report
451,Hoffenheim,2020-11-29,1.1,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,64,1,0,0,0,1.1,1.1,-0.5,-0.5,1,1.1,-0.1,-0.1,0,0.11,10,0.1,0.25,4,40,14.7,0,Match Report
452,Hertha BSC,2020-11-29,0.6,@,Leverkusen,de Bundesliga,D 0-0,0,0,0,42,0,0,0,0,0.6,0.6,-0.7,-0.7,0.6,0.8,-0.6,-0.6,-0.6,0.11,5,0,0,3,60,21.3,0,Match Report
453,Mainz 05,2020-11-29,1.6,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,36,1,0,0,0,1.6,1.6,+0.5,+0.5,1.5,1.2,-0.6,-0.6,-0.5,0.18,9,0.11,0.33,3,33.3,12.3,0,Match Report
454,Leverkusen,2020-11-29,1.2,,Hertha BSC,de Bundesliga,D 0-0,0,0,0,58,0,0,0,0,1.2,1.2,+0.7,+0.7,1.1,1.1,-1.2,-1.2,-1.1,0.08,16,0,0,1,6.3,19.6,2,Match Report
455,Bayern Munich,2020-11-28,0.9,@,Stuttgart,de Bundesliga,W 3-1,3,1,+2,57,3,0,0,0,0.9,0.9,-0.3,-0.3,0.8,1,+2.1,+2.1,+2.2,0.07,14,0.21,0.5,6,42.9,19.8,0,Match Report
456,Augsburg,2020-11-28,0.5,,Freiburg,de Bundesliga,D 1-1,1,1,0,58,1,0,0,0,0.5,0.5,-0.3,-0.3,0.4,0.4,+0.5,+0.5,-0.4,0.05,10,0.1,0.5,2,20,18.7,0,Match Report
457,Arminia,2020-11-28,1.6,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,42,1,0,0,0,1.6,1.6,-0.9,-0.1,0.9,1.1,-0.6,-0.6,-0.9,0.12,14,0.07,0.33,3,21.4,15.9,0,Match Report
458,Gladbach,2020-11-28,3,,Schalke 04,de Bundesliga,W 4-1,4,1,+3,56,4,0,0,0,3,3,+2.1,+2.1,1.8,1.2,+1.0,+1.0,+0.2,0.17,18,0.22,0.44,9,50,12.4,0,Match Report
459,Stuttgart,2020-11-28,1.2,,Bayern Munich,de Bundesliga,L 1-3,1,3,-2,43,1,0,0,0,1.2,1.2,+0.3,+0.3,1.1,0.8,-0.2,-0.2,-0.1,0.08,15,0.07,0.25,4,26.7,18.7,1,Match Report
460,Union Berlin,2020-11-28,2.4,,Eint Frankfurt,de Bundesliga,D 3-3,3,3,0,44,2,1,1,0,2.4,1.6,+0.9,+0.1,0.7,0.7,+0.6,+0.4,+0.3,0.11,14,0.14,0.33,6,42.9,18.8,0,Match Report
461,Freiburg,2020-11-28,0.8,@,Augsburg,de Bundesliga,D 1-1,1,1,0,42,1,0,0,0,0.8,0.8,+0.3,+0.3,0.8,0.7,+0.2,+0.2,+0.2,0.08,10,0.1,0.2,5,50,19.4,1,Match Report
462,RB Leipzig,2020-11-28,2.5,,Arminia,de Bundesliga,W 2-1,2,1,+1,58,2,0,1,1,2.5,1.7,+0.9,+0.1,1.7,1.4,-0.5,+0.3,+0.3,0.12,14,0.14,0.4,5,35.7,18.3,0,Match Report
463,Dortmund,2020-11-28,3,,Köln,de Bundesliga,L 1-2,1,2,-1,69,1,0,0,0,3,3,+1.5,+1.5,2.9,2,-2,-2,-1.9,0.19,16,0.06,0.2,5,31.3,14.6,0,Match Report
464,Köln,2020-11-28,1.5,@,Dortmund,de Bundesliga,W 2-1,2,1,+1,31,2,0,0,0,1.5,1.5,-1.5,-1.5,1,1.4,+0.5,+0.5,0,0.26,6,0.33,0.4,5,83.3,10.5,0,Match Report
465,Schalke 04,2020-11-28,0.9,@,Gladbach,de Bundesliga,L 1-4,1,4,-3,44,1,0,0,0,0.9,0.9,-2.1,-2.1,0.7,0.6,+0.1,+0.1,+0.3,0.07,13,0.08,0.5,2,15.4,20.4,1,Match Report
466,Eint Frankfurt,2020-11-28,1.4,@,Union Berlin,de Bundesliga,D 3-3,3,3,0,56,3,0,0,0,1.4,1.4,-0.9,-0.1,1.4,1.3,+1.6,+1.6,+1.6,0.11,13,0.23,0.6,5,38.5,15.4,0,Match Report
467,Wolfsburg,2020-11-27,1.5,,Werder Bremen,de Bundesliga,W 5-3,5,3,+2,61,5,0,0,0,1.5,1.5,+0.5,+0.5,1.5,1.5,+3.5,+3.5,+3.5,0.12,13,0.38,0.83,6,46.2,15.8,0,Match Report
468,Werder Bremen,2020-11-27,1,@,Wolfsburg,de Bundesliga,L 3-5,3,5,-2,39,2,0,0,0,1,1,-0.5,-0.5,0.9,0.9,+1.0,+1.0,+1.1,0.2,5,0.4,0.5,4,80,14.5,1,Match Report
469,Union Berlin,2020-11-22,1.8,@,Köln,de Bundesliga,W 2-1,2,1,+1,51,2,0,1,1,1.8,1,+0.7,-0.2,0.6,0.9,+0.2,+1.0,-0.6,0.13,8,0.25,1,2,25,17.8,0,Match Report
470,Mainz 05,2020-11-22,2.9,@,Freiburg,de Bundesliga,W 3-1,3,1,+2,29,3,0,0,0,2.9,2.9,+0.9,+0.9,2.5,1.6,+0.1,+0.1,-0.5,0.15,20,0.15,0.38,8,40,19.2,0,Match Report
471,Freiburg,2020-11-22,2,,Mainz 05,de Bundesliga,L 1-3,1,3,-2,71,1,0,0,0,2,2,-0.9,-0.9,0.9,1.4,-1,-1,-0.9,0.1,20,0.05,0.17,6,30,18.5,1,Match Report
472,Köln,2020-11-22,1.2,,Union Berlin,de Bundesliga,L 1-2,1,2,-1,49,1,0,0,0,1.2,1.2,-0.7,+0.2,1.2,1.4,-0.2,-0.2,-0.2,0.13,9,0.11,0.33,3,33.3,15,0,Match Report
473,Hoffenheim,2020-11-21,1.7,,Stuttgart,de Bundesliga,D 3-3,3,3,0,43,2,1,1,0,1.7,0.9,+0.1,-0.7,0.4,0.4,+1.3,+1.1,+0.6,0.08,12,0.17,0.29,7,58.3,19.5,0,Match Report
474,Bayern Munich,2020-11-21,1.7,,Werder Bremen,de Bundesliga,D 1-1,1,1,0,70,1,0,0,0,1.7,1.7,0,0,1.6,2.9,-0.7,-0.7,-0.6,0.11,16,0.06,0.5,2,12.5,17.8,0,Match Report
475,Augsburg,2020-11-21,0.8,@,Gladbach,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.8,0.8,-1.3,-1.3,0.8,0.8,+0.2,+0.2,-0.8,0.09,9,0.11,0.2,5,55.6,21.7,0,Match Report
476,Arminia,2020-11-21,0,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,31,0,0,0,0,0,0,-1.2,-1.2,0,0.2,0,0,0,,0,,,0,,,0,Match Report
477,Hertha BSC,2020-11-21,1.5,,Dortmund,de Bundesliga,L 2-5,2,5,-3,41,1,1,1,0,1.5,0.7,-1.3,-2.1,0.6,1.1,+0.5,+0.3,+0.4,0.09,8,0.13,0.5,2,25,22.8,0,Match Report
478,Gladbach,2020-11-21,2.1,,Augsburg,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,2.1,2.1,+1.3,+1.3,1.5,1.1,-1.1,-1.1,-1.5,0.17,14,0.07,0.17,6,42.9,15.9,1,Match Report
479,Wolfsburg,2020-11-21,2.5,@,Schalke 04,de Bundesliga,W 2-0,2,0,+2,57,2,0,0,0,2.5,2.5,+1.4,+1.4,2.1,1.2,-0.5,-0.5,-0.1,0.14,18,0.11,0.29,7,38.9,16.6,0,Match Report
480,Stuttgart,2020-11-21,1.6,@,Hoffenheim,de Bundesliga,D 3-3,3,3,0,57,3,0,0,0,1.6,1.6,-0.1,+0.7,1,1,+1.4,+1.4,+1.0,0.08,22,0.14,0.38,8,36.4,16.2,0,Match Report
481,Werder Bremen,2020-11-21,1.7,@,Bayern Munich,de Bundesliga,D 1-1,1,1,0,30,1,0,0,0,1.7,1.7,0,0,1.7,0.9,-0.7,-0.7,-0.7,0.24,7,0.14,0.33,3,42.9,14.3,0,Match Report
482,RB Leipzig,2020-11-21,0.8,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,62,1,0,0,0,0.8,0.8,-0.2,-0.2,0.6,1.3,+0.2,+0.2,+0.4,0.08,10,0.1,0.5,2,20,11.1,0,Match Report
483,Dortmund,2020-11-21,2.8,@,Hertha BSC,de Bundesliga,W 5-2,5,2,+3,59,5,0,0,0,2.8,2.8,+1.3,+2.1,1.9,2.4,+2.2,+2.2,+1.1,0.18,16,0.31,0.63,8,50,16,1,Match Report
484,Schalke 04,2020-11-21,1.1,,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,43,0,0,0,0,1.1,1.1,-1.4,-1.4,0.9,0.5,-1.1,-1.1,-0.9,0.08,13,0,0,7,53.8,15.8,0,Match Report
485,Leverkusen,2020-11-21,1.2,@,Arminia,de Bundesliga,W 2-1,2,1,+1,69,2,0,0,0,1.2,1.2,+1.2,+1.2,1.1,1.6,+0.8,+0.8,-0.1,0.15,8,0.25,0.5,4,50,14.1,0,Match Report
486,Eint Frankfurt,2020-11-21,1,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,38,1,0,0,0,1,1,+0.2,+0.2,1,0.7,0,0,0,0.12,8,0.13,0.33,3,37.5,15.1,0,Match Report
487,Hoffenheim,2020-11-08,2.8,@,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,54,1,0,1,1,2.8,2.1,+0.9,+0.8,1.8,1.4,-1.8,-1.1,-0.8,0.15,15,0.07,0.25,4,26.7,15.1,2,Match Report
488,Gladbach,2020-11-08,2.7,@,Leverkusen,de Bundesliga,L 3-4,3,4,-1,41,2,1,1,0,2.7,1.9,+1.3,+0.5,1.4,0.6,+0.3,+0.1,+0.6,0.15,14,0.14,0.4,5,35.7,17.4,0,Match Report
489,Wolfsburg,2020-11-08,1.9,,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,46,2,0,1,1,1.9,1.3,-0.9,-0.8,0.8,0.8,+0.1,+0.7,+1.2,0.1,13,0.15,0.29,7,53.8,21.1,0,Match Report
490,Leverkusen,2020-11-08,1.3,,Gladbach,de Bundesliga,W 4-3,4,3,+1,59,4,0,0,0,1.3,1.3,-1.3,-0.5,1.3,1.7,+2.7,+2.7,+2.7,0.1,13,0.31,1,4,30.8,18,0,Match Report
491,Bayern Munich,2020-11-07,1.2,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,49,3,0,0,0,1.2,1.2,-1.2,-1.2,1.1,0.9,+1.8,+1.8,+1.9,0.09,14,0.21,0.43,7,50,16.7,1,Match Report
492,Augsburg,2020-11-07,0.3,,Hertha BSC,de Bundesliga,L 0-3,0,3,-3,47,0,0,0,0,0.3,0.3,-1.9,-1.1,0.2,0.5,-0.3,-0.3,-0.2,0.04,8,0,0,1,12.5,25.7,0,Match Report
493,Arminia,2020-11-07,0.3,@,Union Berlin,de Bundesliga,L 0-5,0,5,-5,49,0,0,0,0,0.3,0.3,-1.7,-1,0.2,0.3,-0.3,-0.3,-0.2,0.05,6,0,0,1,16.7,20.1,1,Match Report
494,Hertha BSC,2020-11-07,2.2,@,Augsburg,de Bundesliga,W 3-0,3,0,+3,53,2,1,1,0,2.2,1.4,+1.9,+1.1,0.8,1.2,+0.8,+0.6,+0.2,0.13,11,0.18,0.5,4,36.4,17.7,2,Match Report
495,Stuttgart,2020-11-07,2,,Eint Frankfurt,de Bundesliga,D 2-2,2,2,0,41,1,1,1,0,2,1.2,-1.2,-2,1.2,0.9,0,-0.2,-0.2,0.09,14,0.07,0.25,4,28.6,19.9,0,Match Report
496,Union Berlin,2020-11-07,2,,Arminia,de Bundesliga,W 5-0,5,0,+5,51,4,1,1,0,2,1.2,+1.7,+1.0,1.2,1.6,+3.0,+2.8,+2.8,0.11,11,0.36,0.5,8,72.7,18.5,0,Match Report
497,Mainz 05,2020-11-07,3.7,,Schalke 04,de Bundesliga,D 2-2,2,2,0,33,0,2,2,0,3.7,2.2,+1.8,+0.2,1.6,1.2,-1.7,-2.2,-1.6,0.2,11,0,0,5,45.5,20.1,1,Match Report
498,Freiburg,2020-11-07,0.6,@,RB Leipzig,de Bundesliga,L 0-3,0,3,-3,45,0,0,0,0,0.6,0.6,-1.6,-0.8,0.5,0.8,-0.6,-0.6,-0.5,0.08,8,0,0,3,37.5,12.2,1,Match Report
499,RB Leipzig,2020-11-07,2.2,,Freiburg,de Bundesliga,W 3-0,3,0,+3,55,2,1,1,0,2.2,1.4,+1.6,+0.8,1,1.4,+0.8,+0.6,0,0.1,14,0.14,0.33,6,42.9,19.7,1,Match Report
500,Dortmund,2020-11-07,2.5,,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,51,2,0,0,0,2.5,2.5,+1.2,+1.2,2.4,1.9,-0.5,-0.5,-0.4,0.17,15,0.13,0.4,5,33.3,14.2,0,Match Report
501,Schalke 04,2020-11-07,1.9,@,Mainz 05,de Bundesliga,D 2-2,2,2,0,67,1,0,0,0,1.9,1.9,-1.8,-0.2,1.4,2.1,-0.9,-0.9,-1.4,0.1,21,0.05,0.33,3,14.3,15.4,2,Match Report
502,Eint Frankfurt,2020-11-07,3.2,@,Stuttgart,de Bundesliga,D 2-2,2,2,0,59,2,0,0,0,3.2,3.2,+1.2,+2.0,3.2,2.9,-1.2,-1.2,-1.2,0.2,16,0.13,0.33,6,37.5,14.9,1,Match Report
503,Werder Bremen,2020-11-06,1.6,,Köln,de Bundesliga,D 1-1,1,1,0,67,0,1,1,0,1.6,0.8,+1.1,+0.3,0.5,0.9,-0.6,-0.8,-0.5,0.05,16,0,0,3,18.8,22.5,2,Match Report
504,Köln,2020-11-06,0.4,@,Werder Bremen,de Bundesliga,D 1-1,1,1,0,33,0,0,0,0,0.4,0.4,-1.1,-0.3,0.3,0.4,-0.4,-0.4,-0.3,0.06,7,0,0,1,14.3,17.4,0,Match Report
505,Hoffenheim,2020-11-02,1.3,,Union Berlin,de Bundesliga,L 1-3,1,3,-2,60,1,0,0,0,1.3,1.3,-2.3,-1.5,1,1.5,-0.3,-0.3,0,0.14,10,0.1,0.25,4,40,13.9,0,Match Report
506,Union Berlin,2020-11-02,3.6,@,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,40,2,1,1,0,3.6,2.8,+2.3,+1.5,2.8,2.2,-0.6,-0.8,-0.8,0.36,8,0.25,0.4,5,62.5,12.2,0,Match Report
507,Hertha BSC,2020-11-01,1.2,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.2,1.2,+0.6,+0.6,0.9,1.2,-0.2,-0.2,+0.1,0.06,20,0.05,0.2,5,25,17.4,1,Match Report
508,Wolfsburg,2020-11-01,0.6,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,0.6,0.6,-0.6,-0.6,0.5,0.7,+0.4,+0.4,+0.5,0.06,11,0.09,0.25,4,36.4,22.5,0,Match Report
509,Freiburg,2020-11-01,1.2,,Leverkusen,de Bundesliga,L 2-4,2,4,-2,40,2,0,0,0,1.2,1.2,0,0,1.1,0.6,+0.8,+0.8,+0.9,0.15,8,0.25,0.4,5,62.5,19.4,1,Match Report
510,Leverkusen,2020-11-01,1.2,@,Freiburg,de Bundesliga,W 4-2,4,2,+2,60,4,0,0,0,1.2,1.2,0,0,0.9,0.8,+2.8,+2.8,+2.1,0.07,18,0.22,0.57,7,38.9,22,0,Match Report
511,Bayern Munich,2020-10-31,1.1,@,Köln,de Bundesliga,W 2-1,2,1,+1,62,1,1,1,0,1.1,0.3,+0.6,-0.2,0.2,1,+0.9,+0.7,+0.8,0.06,5,0.2,0.33,3,60,17,0,Match Report
512,Augsburg,2020-10-31,1.9,,Mainz 05,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,1.9,1.9,+0.8,+0.8,1.6,1.2,+1.1,+1.1,+0.4,0.15,13,0.23,0.5,6,46.2,14.4,0,Match Report
513,Arminia,2020-10-31,0.3,,Dortmund,de Bundesliga,L 0-2,0,2,-2,25,0,0,0,0,0.3,0.3,-2.1,-2.1,0.2,0.2,-0.3,-0.3,-0.2,0.06,5,0,0,2,40,19.9,0,Match Report
514,Gladbach,2020-10-31,0.4,,RB Leipzig,de Bundesliga,W 1-0,1,0,+1,49,1,0,0,0,0.4,0.4,-0.5,-0.5,0.3,0.6,+0.6,+0.6,+0.7,0.07,5,0.2,0.33,3,60,14.3,0,Match Report
515,Werder Bremen,2020-10-31,0.8,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,29,1,0,0,0,0.8,0.8,-1.2,-1.2,0.8,0.3,+0.2,+0.2,+0.2,0.08,11,0.09,0.25,4,36.4,18.2,0,Match Report
516,Mainz 05,2020-10-31,1,@,Augsburg,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,1,1,-0.8,-0.8,0.8,0.6,0,0,+0.2,0.12,9,0.11,0.25,4,44.4,17.4,0,Match Report
517,RB Leipzig,2020-10-31,0.8,@,Gladbach,de Bundesliga,L 0-1,0,1,-1,51,0,0,0,0,0.8,0.8,+0.5,+0.5,0.7,1,-0.8,-0.8,-0.7,0.06,15,0,0,3,20,18.3,0,Match Report
518,Dortmund,2020-10-31,2.4,@,Arminia,de Bundesliga,W 2-0,2,0,+2,75,2,0,0,0,2.4,2.4,+2.1,+2.1,2.3,2.1,-0.4,-0.4,-0.3,0.12,21,0.1,0.2,10,47.6,17.4,1,Match Report
519,Köln,2020-10-31,0.5,,Bayern Munich,de Bundesliga,L 1-2,1,2,-1,38,1,0,0,0,0.5,0.5,-0.6,+0.2,0.4,0.3,+0.5,+0.5,+0.6,0.06,9,0.11,0.5,2,22.2,16.1,0,Match Report
520,Eint Frankfurt,2020-10-31,2,,Werder Bremen,de Bundesliga,D 1-1,1,1,0,71,1,0,0,0,2,2,+1.2,+1.2,1.7,1.6,-1,-1,-0.7,0.14,15,0.07,0.2,5,33.3,15.1,1,Match Report
521,Stuttgart,2020-10-30,1.6,@,Schalke 04,de Bundesliga,D 1-1,1,1,0,54,0,1,1,0,1.6,0.9,+1.0,+0.3,0.8,1,-0.6,-0.9,-0.8,0.05,19,0,0,7,36.8,20.8,0,Match Report
522,Schalke 04,2020-10-30,0.6,,Stuttgart,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,0.6,0.6,-1,-0.3,0.5,0.4,+0.4,+0.4,+0.5,0.07,9,0.11,0.5,2,22.2,17.4,0,Match Report
523,Augsburg,2020-10-26,0.3,@,Leverkusen,de Bundesliga,L 1-3,1,3,-2,34,1,0,0,0,0.3,0.3,-2,-1.3,0.3,0.3,+0.7,+0.7,+0.7,0.05,6,0.17,0.33,3,50,18.8,0,Match Report
524,Leverkusen,2020-10-26,2.4,,Augsburg,de Bundesliga,W 3-1,3,1,+2,66,2,1,1,0,2.4,1.6,+2.0,+1.3,1.3,0.9,+0.6,+0.4,+0.7,0.12,14,0.14,0.33,6,42.9,20.6,0,Match Report
525,Hoffenheim,2020-10-25,1,@,Werder Bremen,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,1,1,+0.7,+0.7,0.9,0.9,0,0,+0.1,0.07,14,0.07,0.25,4,28.6,21.5,1,Match Report
526,Arminia,2020-10-25,0.5,@,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,52,1,0,0,0,0.5,0.5,-1.7,-1.7,0.4,0.6,+0.5,+0.5,+0.6,0.06,9,0.11,1,1,11.1,23.8,1,Match Report
527,Wolfsburg,2020-10-25,2.2,,Arminia,de Bundesliga,W 2-1,2,1,+1,48,2,0,0,0,2.2,2.2,+1.7,+1.7,2,1.2,-0.2,-0.2,0,0.16,14,0.14,0.5,4,28.6,16.2,0,Match Report
528,Werder Bremen,2020-10-25,0.3,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,0.3,0.3,-0.7,-0.7,0.1,0.2,+0.7,+0.7,+0.9,0.05,5,0.2,0.5,2,40,23.7,2,Match Report
529,Bayern Munich,2020-10-24,3.1,,Eint Frankfurt,de Bundesliga,W 5-0,5,0,+5,61,5,0,0,0,3.1,3.1,+2.7,+2.7,2.7,2.5,+1.9,+1.9,+1.3,0.16,20,0.25,0.56,9,45,15.8,0,Match Report
530,Hertha BSC,2020-10-24,0.8,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,33,1,0,0,0,0.8,0.8,-1.9,-1.1,0.7,0.4,+0.2,+0.2,+0.3,0.09,9,0.11,0.5,2,22.2,15.6,0,Match Report
531,Gladbach,2020-10-24,3,@,Mainz 05,de Bundesliga,W 3-2,3,2,+1,60,2,1,1,0,3,2.4,+1.1,+0.5,1.9,1.6,0,-0.4,-0.9,0.12,20,0.1,0.2,10,50,15.2,0,Match Report
532,Union Berlin,2020-10-24,1.6,,Freiburg,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,1.6,1.6,+1.2,+1.2,1.1,0.9,-0.6,-0.6,-0.1,0.08,19,0.05,0.14,7,36.8,18,0,Match Report
533,Mainz 05,2020-10-24,1.9,,Gladbach,de Bundesliga,L 2-3,2,3,-1,40,2,0,0,0,1.9,1.9,-1.1,-0.5,1.2,1.1,+0.1,+0.1,-0.2,0.13,15,0.13,0.29,7,46.7,17.5,0,Match Report
534,Freiburg,2020-10-24,0.3,@,Union Berlin,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,0.3,0.3,-1.2,-1.2,0.2,0.3,+0.7,+0.7,+0.8,0.04,8,0.13,0.25,4,50,20.1,0,Match Report
535,RB Leipzig,2020-10-24,2.7,,Hertha BSC,de Bundesliga,W 2-1,2,1,+1,67,1,1,1,0,2.7,1.9,+1.9,+1.1,1.9,2.1,-0.7,-0.9,-0.9,0.08,25,0.04,0.14,7,28,17.1,0,Match Report
536,Dortmund,2020-10-24,1.4,,Schalke 04,de Bundesliga,W 3-0,3,0,+3,74,3,0,0,0,1.4,1.4,+1.2,+1.2,1.2,1.7,+1.6,+1.6,+0.8,0.08,18,0.17,0.43,7,38.9,16.7,0,Match Report
537,Schalke 04,2020-10-24,0.2,@,Dortmund,de Bundesliga,L 0-3,0,3,-3,26,0,0,0,0,0.2,0.2,-1.2,-1.2,0.2,0.2,-0.2,-0.2,-0.2,0.07,3,0,,0,0,13.8,0,Match Report
538,Eint Frankfurt,2020-10-24,0.4,@,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,39,0,0,0,0,0.4,0.4,-2.7,-2.7,0.4,0.6,-0.4,-0.4,-0.4,0.05,8,0,0,2,25,19,0,Match Report
539,Stuttgart,2020-10-23,0.8,,Köln,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,0.8,0.8,-1.4,-0.6,0.6,0.5,+0.2,+0.2,+0.4,0.1,8,0.13,0.25,4,50,20.3,2,Match Report
