Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
324,Eint Frankfurt,2025-01-14,2.4,,Freiburg,de Bundesliga,W 4-1,4,1,+3,64,4,0,0,0,2.4,2.4,+1.9,+1.9,2.2,1.8,+1.6,+1.6,+0.8,0.11,23,0.17,0.5,8,34.8,16.1,1,Match Report
325,Augsburg,2025-01-12,0.3,,Stuttgart,de Bundesliga,L 0-1,0,1,-1,43,0,0,0,0,0.3,0.3,-2.1,-2.1,0.1,0.5,-0.3,-0.3,-0.1,0.04,8,0,0,2,25,21,0,Match Report
326,Stuttgart,2025-01-12,2.4,@,Augsburg,de Bundesliga,W 1-0,1,0,+1,57,1,0,0,0,2.4,2.4,+2.1,+2.1,1.4,2.2,-1.4,-1.4,-1.4,0.2,13,0.08,0.2,5,38.5,12.8,1,Match Report
327,Werder Bremen,2025-01-12,1.5,@,RB Leipzig,de Bundesliga,L 2-4,2,4,-2,51,2,0,0,0,1.5,1.5,-0.6,-0.6,1,1.2,+0.5,+0.5,0,0.21,7,0.29,1,2,28.6,15.2,0,Match Report
328,RB Leipzig,2025-01-12,2.1,,Werder Bremen,de Bundesliga,W 4-2,4,2,+2,49,4,0,0,0,2.1,2.1,+0.6,+0.6,1.9,0.8,+1.9,+1.9,+1.1,0.12,18,0.22,0.57,7,38.9,16.6,0,Match Report
329,Hoffenheim,2025-01-11,0.9,,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,0.9,0.9,+0.2,+0.2,0.3,0.9,-0.9,-0.9,-0.3,0.07,15,0,0,2,13.3,17.4,0,Match Report
330,Bayern Munich,2025-01-11,4.3,@,Gladbach,de Bundesliga,W 1-0,1,0,+1,67,0,1,1,0,4.3,3.5,+3.9,+3.1,2.7,2.5,-3.3,-3.5,-2.7,0.16,22,0,0,9,40.9,16.8,1,Match Report
331,Heidenheim,2025-01-11,1.4,,Union Berlin,de Bundesliga,W 2-0,2,0,+2,58,2,0,0,0,1.4,1.4,+0.3,+0.3,1.1,2,+0.6,+0.6,+0.9,0.09,16,0.13,0.25,8,50,15.9,2,Match Report
332,Holstein Kiel,2025-01-11,1.8,@,Freiburg,de Bundesliga,L 2-3,2,3,-1,49,2,0,0,0,1.8,1.8,+1.1,+1.1,0.5,1,+0.2,+0.2,-0.5,0.14,14,0.14,0.29,7,50,15.7,0,Match Report
333,Gladbach,2025-01-11,0.4,,Bayern Munich,de Bundesliga,L 0-1,0,1,-1,33,0,0,0,0,0.4,0.4,-3.9,-3.1,0.3,0.6,-0.4,-0.4,-0.3,0.07,5,0,,0,0,15.3,0,Match Report
334,Wolfsburg,2025-01-11,0.7,@,Hoffenheim,de Bundesliga,W 1-0,1,0,+1,45,1,0,0,0,0.7,0.7,-0.2,-0.2,0.6,0.7,+0.3,+0.3,+0.4,0.06,12,0.08,0.33,3,25,17.2,0,Match Report
335,St. Pauli,2025-01-11,2.2,,Eint Frankfurt,de Bundesliga,L 0-1,0,1,-1,43,0,0,0,0,2.2,2.2,+0.7,+0.7,1.8,2,-2.2,-2.2,-1.8,0.13,18,0,0,4,22.2,16.8,0,Match Report
336,Union Berlin,2025-01-11,1.1,@,Heidenheim,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,1.1,1.1,-0.3,-0.3,0.7,0.7,-1.1,-1.1,-0.7,0.12,10,0,0,6,60,16.4,0,Match Report
337,Mainz 05,2025-01-11,1.9,,Bochum,de Bundesliga,W 2-0,2,0,+2,58,2,0,0,0,1.9,1.9,+1.3,+1.3,1.9,1.8,+0.1,+0.1,+0.1,0.19,10,0.2,0.4,5,50,12.1,0,Match Report
338,Freiburg,2025-01-11,0.7,,Holstein Kiel,de Bundesliga,W 3-2,3,2,+1,51,2,0,0,0,0.7,0.7,-1.1,-1.1,0.4,0.8,+1.3,+1.3,-0.4,0.05,14,0.14,0.4,5,35.7,18,1,Match Report
339,Bochum,2025-01-11,0.6,@,Mainz 05,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,0.6,0.6,-1.3,-1.3,0.5,1,-0.6,-0.6,-0.5,0.05,11,0,0,2,18.2,14.8,0,Match Report
340,Eint Frankfurt,2025-01-11,1.5,@,St. Pauli,de Bundesliga,W 1-0,1,0,+1,57,1,0,0,0,1.5,1.5,-0.7,-0.7,0.6,0.8,-0.5,-0.5,-0.6,0.12,14,0.07,0.17,6,42.9,14.5,0,Match Report
341,Dortmund,2025-01-10,1.3,,Leverkusen,de Bundesliga,L 2-3,2,3,-1,70,1,1,1,0,1.3,0.6,-0.3,-1.1,0.5,0.7,+0.7,+0.4,-0.5,0.05,11,0.09,0.25,4,36.4,19.3,0,Match Report
342,Leverkusen,2025-01-10,1.6,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,30,3,0,0,0,1.6,1.6,+0.3,+1.1,1.6,1.3,+1.4,+1.4,+1.4,0.23,7,0.43,0.6,5,71.4,13.4,0,Match Report
343,Heidenheim,2024-12-22,0.6,@,Bochum,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,0.6,0.6,-1.1,-1.1,0.4,0.7,-0.6,-0.6,-0.4,0.06,10,0,0,2,20,19.5,1,Match Report
344,Wolfsburg,2024-12-22,1.5,,Dortmund,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,1.5,1.5,-1.2,-1.2,1.3,1.8,-0.5,-0.5,-0.3,0.11,14,0.07,0.2,5,35.7,15.8,1,Match Report
345,Dortmund,2024-12-22,2.7,@,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,2.7,2.7,+1.2,+1.2,2.8,1.4,+0.3,+0.3,+0.2,0.24,12,0.25,0.75,4,33.3,13.7,0,Match Report
346,Bochum,2024-12-22,1.6,,Heidenheim,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,1.6,1.6,+1.1,+1.1,1.4,0.8,+0.4,+0.4,+0.6,0.12,14,0.14,0.5,4,28.6,16.9,3,Match Report
347,Hoffenheim,2024-12-21,3.5,,Gladbach,de Bundesliga,L 1-2,1,2,-1,65,0,1,1,0,3.5,2.7,+2.8,+2.0,2.5,3.6,-2.5,-2.7,-2.5,0.16,17,0,0,7,41.2,14.7,0,Match Report
348,Augsburg,2024-12-21,1.5,@,Holstein Kiel,de Bundesliga,L 1-5,1,5,-4,63,1,0,0,0,1.5,1.5,-0.1,-0.1,1.2,1.6,-0.5,-0.5,-0.2,0.09,17,0.06,0.25,4,23.5,14.7,1,Match Report
349,Holstein Kiel,2024-12-21,1.7,,Augsburg,de Bundesliga,W 5-1,5,1,+4,37,5,0,0,0,1.7,1.7,+0.1,+0.1,1.2,2,+3.3,+3.3,+0.8,0.21,8,0.63,0.83,6,75,12.4,1,Match Report
350,Gladbach,2024-12-21,0.7,@,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,35,2,0,0,0,0.7,0.7,-2.8,-2,0.7,0.4,+1.3,+1.3,+0.3,0.15,5,0.4,0.67,3,60,11.5,0,Match Report
351,St. Pauli,2024-12-21,2.2,@,Stuttgart,de Bundesliga,W 1-0,1,0,+1,28,1,0,1,1,2.2,1.3,+0.1,-0.7,1.3,0.8,-1.2,-0.3,-0.3,0.13,10,0.1,0.25,4,40,19.5,0,Match Report
352,Stuttgart,2024-12-21,2.1,,St. Pauli,de Bundesliga,L 0-1,0,1,-1,72,0,0,0,0,2.1,2.1,-0.1,+0.7,1.4,2.2,-2.1,-2.1,-1.4,0.08,25,0,0,5,20,14.2,0,Match Report
353,Werder Bremen,2024-12-21,2.3,,Union Berlin,de Bundesliga,W 4-1,4,1,+3,54,4,0,0,0,2.3,2.3,+1.0,+1.0,2.1,2.2,+1.7,+1.7,+1.9,0.24,10,0.4,0.8,5,50,11.9,0,Match Report
354,Union Berlin,2024-12-21,1.3,@,Werder Bremen,de Bundesliga,L 1-4,1,4,-3,46,1,0,0,0,1.3,1.3,-1,-1,0.9,2.1,-0.3,-0.3,+0.1,0.08,16,0.06,0.25,4,25,17.5,0,Match Report
355,Mainz 05,2024-12-21,0.6,@,Eint Frankfurt,de Bundesliga,W 3-1,3,1,+2,30,2,0,0,0,0.6,0.6,-1.8,-1.8,0.3,0.2,+1.4,+1.4,-0.3,0.07,9,0.22,0.67,3,33.3,18.2,0,Match Report
356,Freiburg,2024-12-21,0.7,@,Leverkusen,de Bundesliga,L 1-5,1,5,-4,33,1,0,0,0,0.7,0.7,-2.1,-1.3,0.3,0.3,+0.3,+0.3,+0.7,0.08,8,0.13,0.5,2,25,17.7,0,Match Report
357,Leverkusen,2024-12-21,2.8,,Freiburg,de Bundesliga,W 5-1,5,1,+4,67,5,0,1,1,2.8,2,+2.1,+1.3,2,2.3,+2.2,+3.0,+3.0,0.11,19,0.26,0.45,11,57.9,15.6,0,Match Report
358,Eint Frankfurt,2024-12-21,2.4,,Mainz 05,de Bundesliga,L 1-3,1,3,-2,70,1,0,0,0,2.4,2.4,+1.8,+1.8,1.4,2.2,-1.4,-1.4,-0.4,0.08,34,0.03,0.13,8,23.5,16.3,0,Match Report
359,Bayern Munich,2024-12-20,3.3,,RB Leipzig,de Bundesliga,W 5-1,5,1,+4,71,5,0,0,0,3.3,3.3,+2.8,+2.8,2.8,4,+1.7,+1.7,+1.2,0.15,22,0.23,0.56,9,40.9,14.6,1,Match Report
360,RB Leipzig,2024-12-20,0.4,@,Bayern Munich,de Bundesliga,L 1-5,1,5,-4,29,1,0,0,0,0.4,0.4,-2.8,-2.8,0.3,0.3,+0.6,+0.6,+0.7,0.11,4,0.25,1,1,25,11.4,0,Match Report
361,Hoffenheim,2024-12-15,1,@,Dortmund,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,1,1,+0.5,+0.5,1,1.8,0,0,0,0.08,12,0.08,1,1,8.3,13.4,0,Match Report
362,Heidenheim,2024-12-15,1,,Stuttgart,de Bundesliga,L 1-3,1,3,-2,34,1,0,0,0,1,1,-1.4,-0.6,0.8,0.8,0,0,+0.2,0.11,9,0.11,0.5,2,22.2,18,0,Match Report
363,Stuttgart,2024-12-15,2.3,@,Heidenheim,de Bundesliga,W 3-1,3,1,+2,66,2,1,1,0,2.3,1.5,+1.4,+0.6,1.2,1.4,+0.7,+0.5,-0.2,0.09,17,0.12,0.33,6,35.3,18.1,2,Match Report
364,RB Leipzig,2024-12-15,1.9,,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,44,2,0,0,0,1.9,1.9,+1.0,+1.0,1.7,1.2,+0.1,+0.1,-0.7,0.1,19,0.11,0.22,9,47.4,16.2,1,Match Report
365,Dortmund,2024-12-15,0.5,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,0.5,0.5,-0.5,-0.5,0.2,0.7,+0.5,+0.5,-0.2,0.08,6,0.17,0.5,2,33.3,16.9,1,Match Report
366,Eint Frankfurt,2024-12-15,0.9,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,56,1,0,0,0,0.9,0.9,-1,-1,0.7,1.2,+0.1,+0.1,+0.3,0.06,16,0.06,0.33,3,18.8,16.9,1,Match Report
367,Bayern Munich,2024-12-14,1.4,@,Mainz 05,de Bundesliga,L 1-2,1,2,-1,68,1,0,0,0,1.4,1.4,+0.3,+0.3,0.8,1.3,-0.4,-0.4,-0.8,0.11,13,0.08,1,1,7.7,16.2,0,Match Report
368,Augsburg,2024-12-14,0.6,,Leverkusen,de Bundesliga,L 0-2,0,2,-2,35,0,0,0,0,0.6,0.6,-0.2,-0.2,0.5,0.8,-0.6,-0.6,-0.5,0.07,8,0,0,4,50,16.1,0,Match Report
369,Holstein Kiel,2024-12-14,0.6,@,Gladbach,de Bundesliga,L 1-4,1,4,-3,44,1,0,0,0,0.6,0.6,-1.8,-1.8,0.5,0.3,+0.4,+0.4,+0.5,0.05,12,0.08,0.33,3,25,23.3,0,Match Report
370,Gladbach,2024-12-14,2.4,,Holstein Kiel,de Bundesliga,W 4-1,4,1,+3,56,4,0,0,0,2.4,2.4,+1.8,+1.8,1.8,1.8,+1.6,+1.6,+2.2,0.14,17,0.24,0.67,6,35.3,13.4,0,Match Report
371,St. Pauli,2024-12-14,0.6,,Werder Bremen,de Bundesliga,L 0-2,0,2,-2,56,0,0,0,0,0.6,0.6,-0.4,-0.4,0.5,0.6,-0.6,-0.6,-0.5,0.04,15,0,0,4,26.7,23.9,1,Match Report
372,Werder Bremen,2024-12-14,1,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,44,2,0,0,0,1,1,+0.4,+0.4,1,0.6,+1.0,+1.0,+1.0,0.13,8,0.25,0.5,4,50,17.5,0,Match Report
373,Union Berlin,2024-12-14,2.5,,Bochum,de Bundesliga,L 0-2,0,2,-2,69,1,0,0,0,2.5,2.5,+1.5,+1.5,2.2,2.2,-1.5,-1.5,-1.2,0.11,22,0.05,0.25,4,18.2,14.5,0,Match Report
374,Mainz 05,2024-12-14,1,,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,32,2,0,0,0,1,1,-0.3,-0.3,0.6,1.1,+1.0,+1.0,+0.4,0.13,8,0.25,0.5,4,50,15.1,0,Match Report
375,Bochum,2024-12-14,1,@,Union Berlin,de Bundesliga,W 2-0,2,0,+2,31,1,0,0,0,1,1,-1.5,-1.5,0.5,0.5,0,0,+0.5,0.08,13,0.08,0.33,3,23.1,15.1,0,Match Report
376,Leverkusen,2024-12-14,0.8,@,Augsburg,de Bundesliga,W 2-0,2,0,+2,65,2,0,0,0,0.8,0.8,+0.2,+0.2,0.5,0.6,+1.2,+1.2,+1.5,0.06,14,0.14,0.67,3,21.4,22.1,3,Match Report
377,Wolfsburg,2024-12-13,1.8,@,Freiburg,de Bundesliga,L 2-3,2,3,-1,47,2,0,0,0,1.8,1.8,-0.3,-0.3,1.3,1.2,+0.2,+0.2,+0.7,0.09,20,0.1,0.4,5,25,18.5,0,Match Report
378,Freiburg,2024-12-13,2.1,,Wolfsburg,de Bundesliga,W 3-2,3,2,+1,53,3,0,0,0,2.1,2.1,+0.3,+0.3,1.2,1.6,+0.9,+0.9,+0.8,0.13,18,0.17,0.33,9,50,14.9,0,Match Report
379,Hoffenheim,2024-12-08,1.4,,Freiburg,de Bundesliga,D 1-1,1,1,0,50,1,0,0,0,1.4,1.4,+0.4,+0.4,1.3,1,-0.4,-0.4,-1.3,0.09,15,0.07,0.2,5,33.3,17.2,0,Match Report
380,Wolfsburg,2024-12-08,1.2,,Mainz 05,de Bundesliga,W 4-3,4,3,+1,44,4,0,0,0,1.2,1.2,-1.3,-1.3,0.6,1.1,+2.8,+2.8,+2.4,0.12,10,0.4,0.8,5,50,19.9,1,Match Report
381,Mainz 05,2024-12-08,2.6,@,Wolfsburg,de Bundesliga,L 3-4,3,4,-1,56,3,0,0,0,2.6,2.6,+1.3,+1.3,2.5,2.3,+0.4,+0.4,+0.5,0.22,12,0.25,0.6,5,41.7,13.1,1,Match Report
382,Freiburg,2024-12-08,1,@,Hoffenheim,de Bundesliga,D 1-1,1,1,0,50,1,0,0,0,1,1,-0.4,-0.4,0.8,1,0,0,+0.2,0.09,11,0.09,0.25,4,36.4,15.1,0,Match Report
383,Bayern Munich,2024-12-07,2.4,,Heidenheim,de Bundesliga,W 4-2,4,2,+2,82,4,0,0,0,2.4,2.4,+1.1,+1.1,2.1,3.1,+1.6,+1.6,+1.9,0.12,21,0.19,0.4,10,47.6,15.8,0,Match Report
384,Augsburg,2024-12-07,0.6,@,Eint Frankfurt,de Bundesliga,D 2-2,2,2,0,34,2,0,0,0,0.6,0.6,-1.1,-1.1,0.4,0.5,+1.4,+1.4,+0.6,0.08,8,0.25,0.67,3,37.5,16.8,0,Match Report
385,Heidenheim,2024-12-07,1.3,@,Bayern Munich,de Bundesliga,L 2-4,2,4,-2,18,2,0,0,0,1.3,1.3,-1.1,-1.1,0.3,0.2,+0.7,+0.7,+0.7,0.64,2,1,1,2,100,9.5,0,Match Report
386,Holstein Kiel,2024-12-07,1.2,,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,56,0,0,0,0,1.2,1.2,-0.4,+0.4,0.8,1.1,-1.2,-1.2,-0.8,0.07,17,0,0,5,29.4,16,0,Match Report
387,Gladbach,2024-12-07,1.1,,Dortmund,de Bundesliga,D 1-1,1,1,0,40,0,1,1,0,1.1,0.3,-0.4,-1.2,0.2,0.5,-0.1,-0.3,-0.2,0.04,8,0,0,2,25,22.2,1,Match Report
388,St. Pauli,2024-12-07,1.8,@,Leverkusen,de Bundesliga,L 1-2,1,2,-1,38,1,0,0,0,1.8,1.8,+0.9,+0.9,1.4,1.7,-0.8,-0.8,-0.4,0.15,12,0.08,0.25,4,33.3,15.3,0,Match Report
389,Werder Bremen,2024-12-07,0.8,@,Bochum,de Bundesliga,W 1-0,1,0,+1,48,1,0,0,0,0.8,0.8,-0.3,-0.3,0.8,0.5,+0.2,+0.2,+0.2,0.09,9,0.11,1,1,11.1,16.3,0,Match Report
390,RB Leipzig,2024-12-07,1.6,@,Holstein Kiel,de Bundesliga,W 2-0,2,0,+2,44,1,1,1,0,1.6,0.8,+0.4,-0.4,0.6,1,+0.4,+0.2,-0.6,0.1,8,0.13,0.25,4,50,16.7,0,Match Report
391,Dortmund,2024-12-07,1.5,@,Gladbach,de Bundesliga,D 1-1,1,1,0,60,1,0,0,0,1.5,1.5,+0.4,+1.2,1,1,-0.5,-0.5,0,0.1,16,0.06,0.33,3,18.8,14.6,0,Match Report
392,Bochum,2024-12-07,1.2,,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,52,0,0,0,0,1.2,1.2,+0.3,+0.3,1.1,0.9,-1.2,-1.2,-1.1,0.1,12,0,0,2,16.7,21.3,0,Match Report
393,Leverkusen,2024-12-07,0.9,,St. Pauli,de Bundesliga,W 2-1,2,1,+1,62,2,0,0,0,0.9,0.9,-0.9,-0.9,0.8,1.3,+1.1,+1.1,+1.2,0.15,6,0.33,1,2,33.3,18.6,1,Match Report
394,Eint Frankfurt,2024-12-07,1.7,,Augsburg,de Bundesliga,D 2-2,2,2,0,66,2,0,0,0,1.7,1.7,+1.1,+1.1,1.5,1.9,+0.3,+0.3,-0.5,0.11,16,0.13,0.5,4,25,16,0,Match Report
395,Stuttgart,2024-12-06,2.1,,Union Berlin,de Bundesliga,W 3-2,3,2,+1,64,3,0,0,0,2.1,2.1,+0.7,+0.7,0.8,0.6,+0.9,+0.9,+0.2,0.3,7,0.43,0.6,5,71.4,17.7,0,Match Report
396,Union Berlin,2024-12-06,1.4,@,Stuttgart,de Bundesliga,L 2-3,2,3,-1,36,2,0,0,0,1.4,1.4,-0.7,-0.7,1.2,1.9,+0.6,+0.6,+0.8,0.1,14,0.14,0.67,3,21.4,15.3,0,Match Report
397,Hoffenheim,2024-12-01,0.4,@,Mainz 05,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,0.4,0.4,-1.8,-1.8,0.4,0.8,-0.4,-0.4,-0.4,0.04,10,0,0,2,20,21.1,0,Match Report
398,Heidenheim,2024-12-01,0.7,,Eint Frankfurt,de Bundesliga,L 0-4,0,4,-4,46,0,0,0,0,0.7,0.7,-1.9,-1.9,0.7,0.6,-0.7,-0.7,-0.7,0.09,8,0,0,1,12.5,17,0,Match Report
399,Mainz 05,2024-12-01,2.2,,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,2.2,2.2,+1.8,+1.8,1.8,2.3,-0.2,-0.2,+0.2,0.13,18,0.11,0.25,8,44.4,14.8,0,Match Report
400,Eint Frankfurt,2024-12-01,2.6,@,Heidenheim,de Bundesliga,W 4-0,4,0,+4,54,4,0,0,0,2.6,2.6,+1.9,+1.9,2.5,1.8,+1.4,+1.4,+0.5,0.19,14,0.29,0.5,8,57.1,17.2,0,Match Report
401,Bayern Munich,2024-11-30,1.5,@,Dortmund,de Bundesliga,D 1-1,1,1,0,67,1,0,0,0,1.5,1.5,+0.9,+0.9,1.3,1.3,-0.5,-0.5,-0.3,0.11,14,0.07,0.2,5,35.7,19.4,2,Match Report
402,Augsburg,2024-11-30,1.9,,Bochum,de Bundesliga,W 1-0,1,0,+1,52,0,1,1,0,1.9,1.1,+1.6,+0.8,0.6,0.7,-0.9,-1.1,-0.6,0.07,15,0,0,3,20,17.3,0,Match Report
403,Gladbach,2024-11-30,1.5,@,Freiburg,de Bundesliga,L 1-3,1,3,-2,52,1,0,0,0,1.5,1.5,-0.1,-0.1,1.2,1.2,-0.5,-0.5,-0.2,0.1,15,0.07,0.33,3,20,17.1,0,Match Report
404,Wolfsburg,2024-11-30,2.2,@,RB Leipzig,de Bundesliga,W 5-1,5,1,+4,37,5,0,0,0,2.2,2.2,+1.2,+1.2,1.9,1,+2.8,+2.8,+2.1,0.18,13,0.38,0.63,8,61.5,16.3,1,Match Report
405,Stuttgart,2024-11-30,1.8,@,Werder Bremen,de Bundesliga,D 2-2,2,2,0,57,2,0,0,0,1.8,1.8,+0.2,+0.2,1.7,1.3,+0.2,+0.2,+0.3,0.18,10,0.2,0.5,4,40,17.7,0,Match Report
406,Werder Bremen,2024-11-30,1.6,,Stuttgart,de Bundesliga,D 2-2,2,2,0,43,2,0,0,0,1.6,1.6,-0.2,-0.2,1.3,1.5,+0.4,+0.4,-0.3,0.08,20,0.1,0.33,6,30,15.4,0,Match Report
407,Union Berlin,2024-11-30,0.7,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,38,1,0,0,0,0.7,0.7,-0.2,-0.2,0.3,0.4,+0.3,+0.3,+0.7,0.09,8,0.13,0.5,2,25,15.1,0,Match Report
408,Freiburg,2024-11-30,1.6,,Gladbach,de Bundesliga,W 3-1,3,1,+2,48,3,0,0,0,1.6,1.6,+0.1,+0.1,1.4,1,+1.4,+1.4,+0.6,0.1,17,0.18,0.43,7,41.2,16.5,1,Match Report
409,RB Leipzig,2024-11-30,1,,Wolfsburg,de Bundesliga,L 1-5,1,5,-4,63,1,0,0,0,1,1,-1.2,-1.2,0.5,0.7,0,0,-0.5,0.12,9,0.11,0.25,4,44.4,18.6,0,Match Report
410,Dortmund,2024-11-30,0.6,,Bayern Munich,de Bundesliga,D 1-1,1,1,0,33,1,0,0,0,0.6,0.6,-0.9,-0.9,0.5,0.2,+0.4,+0.4,+0.5,0.09,7,0.14,0.5,2,28.6,18.3,0,Match Report
411,Bochum,2024-11-30,0.3,@,Augsburg,de Bundesliga,L 0-1,0,1,-1,48,0,0,0,0,0.3,0.3,-1.6,-0.8,0.2,0.4,-0.3,-0.3,-0.2,0.04,7,0,0,1,14.3,22,0,Match Report
412,Leverkusen,2024-11-30,0.9,@,Union Berlin,de Bundesliga,W 2-1,2,1,+1,62,2,0,0,0,0.9,0.9,+0.2,+0.2,0.9,0.7,+1.1,+1.1,+1.1,0.12,8,0.25,0.67,3,37.5,16.2,1,Match Report
413,Holstein Kiel,2024-11-29,1.2,@,St. Pauli,de Bundesliga,L 1-3,1,3,-2,51,1,0,1,1,1.2,0.4,-0.1,-0.9,0.3,0.5,-0.2,+0.6,+0.7,0.04,9,0.11,0.5,2,22.2,20.3,0,Match Report
414,St. Pauli,2024-11-29,1.3,,Holstein Kiel,de Bundesliga,W 3-1,3,1,+2,49,3,0,0,0,1.3,1.3,+0.1,+0.9,1.2,0.7,+1.7,+1.7,+1.8,0.12,11,0.27,1,3,27.3,14.4,0,Match Report
415,Holstein Kiel,2024-11-24,0.4,,Mainz 05,de Bundesliga,L 0-3,0,3,-3,38,0,0,0,0,0.4,0.4,-1.8,-1.1,0.4,0.8,-0.4,-0.4,-0.4,0.06,7,0,0,2,28.6,16.8,0,Match Report
416,Gladbach,2024-11-24,2.3,,St. Pauli,de Bundesliga,W 2-0,2,0,+2,48,2,0,0,0,2.3,2.3,+1.2,+1.2,2.3,1.3,-0.3,-0.3,-0.3,0.16,15,0.13,0.67,3,20,14.6,0,Match Report
417,St. Pauli,2024-11-24,1.1,@,Gladbach,de Bundesliga,L 0-2,0,2,-2,52,0,0,0,0,1.1,1.1,-1.2,-1.2,1,1.1,-1.1,-1.1,-1,0.08,15,0,0,3,20,16.2,0,Match Report
418,Mainz 05,2024-11-24,2.2,@,Holstein Kiel,de Bundesliga,W 3-0,3,0,+3,62,2,1,1,0,2.2,1.5,+1.8,+1.1,1.2,2.2,+0.8,+0.5,+0.8,0.09,17,0.12,0.33,6,35.3,18,1,Match Report
419,Hoffenheim,2024-11-23,2,,RB Leipzig,de Bundesliga,W 4-3,4,3,+1,59,4,0,0,0,2,2,+0.4,+0.4,1.8,1.9,+2.0,+2.0,+1.2,0.1,20,0.2,0.57,7,35,15.3,1,Match Report
420,Heidenheim,2024-11-23,1.1,@,Leverkusen,de Bundesliga,L 2-5,2,5,-3,22,2,0,0,0,1.1,1.1,-1.2,-1.2,0.9,0.5,+0.9,+0.9,+1.1,0.18,6,0.33,0.67,3,50,16.7,0,Match Report
421,Wolfsburg,2024-11-23,0.6,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,0.6,0.6,+0.1,+0.1,0.3,1.2,+0.4,+0.4,-0.3,0.06,10,0.1,0.2,5,50,18.9,1,Match Report
422,Stuttgart,2024-11-23,1.7,,Bochum,de Bundesliga,W 2-0,2,0,+2,58,2,0,0,0,1.7,1.7,+1.0,+1.0,1.4,1.8,+0.3,+0.3,+0.6,0.11,15,0.13,0.5,4,26.7,15.7,0,Match Report
423,Werder Bremen,2024-11-23,0.4,@,Eint Frankfurt,de Bundesliga,L 0-1,0,1,-1,50,0,0,0,0,0.4,0.4,-0.8,-0.8,0.3,0.7,-0.4,-0.4,-0.3,0.05,8,0,0,1,12.5,20.3,0,Match Report
424,Union Berlin,2024-11-23,0.5,@,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.5,0.5,-0.1,-0.1,0.4,0.8,-0.5,-0.5,-0.4,0.05,11,0,0,4,36.4,17.3,1,Match Report
425,Freiburg,2024-11-23,0.8,@,Dortmund,de Bundesliga,L 0-4,0,4,-4,41,0,0,0,0,0.8,0.8,-0.5,-0.5,0.6,0.6,-0.8,-0.8,-0.6,0.14,7,0,0,2,28.6,18.1,0,Match Report
426,RB Leipzig,2024-11-23,1.6,@,Hoffenheim,de Bundesliga,L 3-4,3,4,-1,41,2,0,0,0,1.6,1.6,-0.4,-0.4,1.4,1.7,+0.4,+0.4,+0.6,0.11,14,0.14,0.33,6,42.9,15.5,1,Match Report
427,Dortmund,2024-11-23,1.3,,Freiburg,de Bundesliga,W 4-0,4,0,+4,59,4,0,0,0,1.3,1.3,+0.5,+0.5,1,0.8,+2.7,+2.7,+2.0,0.07,19,0.21,0.57,7,36.8,18.7,1,Match Report
428,Bochum,2024-11-23,0.7,@,Stuttgart,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,0.7,0.7,-1,-1,0.5,0.7,-0.7,-0.7,-0.5,0.08,9,0,0,2,22.2,19.4,0,Match Report
429,Leverkusen,2024-11-23,2.2,,Heidenheim,de Bundesliga,W 5-2,5,2,+3,78,5,0,0,0,2.2,2.2,+1.2,+1.2,1.9,2.7,+2.8,+2.8,+3.1,0.11,20,0.25,0.5,10,50,17.8,0,Match Report
430,Eint Frankfurt,2024-11-23,1.1,,Werder Bremen,de Bundesliga,W 1-0,1,0,+1,50,1,0,0,0,1.1,1.1,+0.8,+0.8,1.1,1.6,-0.1,-0.1,-0.1,0.08,15,0.07,0.2,5,33.3,19.6,0,Match Report
